circ,M,A,comb name,log_likelihood,under_threshold,obj_func,log_obj_func,obj_func_prop,log_obj_func_prop,p_std_max,combination
NIEBLA,11,5,"18-39,40-49,50-69,70-79,80+",-46.92290667203224,False,107.65177451095015,14.333497747390219,0.5804433210520287,-11.491708494303008,0.3188354958486889,"[[0, 1, 2], [3], [4, 5], [6], [7]]"
NIEBLA,11,5,"18-39,40-59,60-69,70-79,80+",-46.82890684156473,False,111.99619259344178,14.73109425662999,0.6079201378499884,-11.125428140489543,0.33458905258249483,"[[0, 1, 2], [3, 4], [5], [6], [7]]"
NIEBLA,11,5,"18-49,50-59,60-69,70-79,80+",-49.638137834226654,False,114.90602302245199,14.760283864845217,0.6107542802384758,-11.143050524011656,0.3432570672205514,"[[0, 1, 2, 3], [4], [5], [6], [7]]"
NIEBLA,11,4,"18-19,20-29,30-39,40+",-44.858475061367244,False,80.46878476426303,11.166730636303159,0.4252204099990382,-9.993151203810115,0.2008922728816866,"[[0], [1], [2], [3, 4, 5, 6, 7]]"
NIEBLA,11,4,"18-19,20-29,30-49,50+",-44.075217407617856,False,91.6099394260369,11.557922693088544,0.4832053042172602,-9.611991156523464,0.24248746987736305,"[[0], [1], [2, 3], [4, 5, 6, 7]]"
NIEBLA,11,4,"18-19,20-29,30-59,60+",-56.18365239423565,False,88.8700357391478,11.48568963114126,0.47756670458122485,-9.61926232997406,0.2345665247425395,"[[0], [1], [2, 3, 4], [5, 6, 7]]"
NIEBLA,11,4,"18-19,20-29,30-69,70+",-57.38661300746753,False,71.36386901103167,10.842346215290913,0.3806871993807715,-10.235608731130215,0.2731780790608328,"[[0], [1], [2, 3, 4, 5], [6, 7]]"
NIEBLA,11,4,"18-19,20-29,30-79,80+",-58.17742096569964,False,51.376152887514486,9.45565385108258,0.2538286053845995,-11.68601637547302,0.3048947180614406,"[[0], [1], [2, 3, 4, 5, 6], [7]]"
NIEBLA,11,4,"18-19,20-39,40-49,50+",-47.387630975080356,False,95.10895949881807,11.349514836276098,0.5027589013539466,-9.646209591453896,0.299232391949276,"[[0], [1, 2], [3], [4, 5, 6, 7]]"
NIEBLA,11,4,"18-19,20-39,40-59,60+",-46.02259201394372,False,106.47260852696303,12.067902636487045,0.5757188893732226,-8.907646245371973,0.26707124794837456,"[[0], [1, 2], [3, 4], [5, 6, 7]]"
NIEBLA,11,4,"18-19,20-39,40-69,70+",-46.014066875035496,False,95.81918384964214,11.681645302368363,0.5188140924742868,-9.251944612559694,0.3008593052223543,"[[0], [1, 2], [3, 4, 5], [6, 7]]"
NIEBLA,11,4,"18-19,20-39,40-79,80+",-45.70948700216877,False,83.84889552493779,10.6333191482729,0.4404548282355145,-10.311071573579826,0.29695806130826585,"[[0], [1, 2], [3, 4, 5, 6], [7]]"
NIEBLA,11,4,"18-19,20-49,50-59,60+",-46.72638279570083,False,109.39840895855141,12.101240572401355,0.5804917467392234,-8.915794896975065,0.2745284939660529,"[[0], [1, 2, 3], [4], [5, 6, 7]]"
NIEBLA,11,4,"18-19,20-49,50-69,70+",-48.344970973443196,False,103.03052689996878,11.871838254822093,0.5488817004295002,-9.098983448134389,0.25254794727595453,"[[0], [1, 2, 3], [4, 5], [6, 7]]"
NIEBLA,11,4,"18-19,20-49,50-79,80+",-49.26262587965357,False,93.43723139122828,10.88559356952362,0.4850839306997482,-10.086488126861802,0.3008546955003533,"[[0], [1, 2, 3], [4, 5, 6], [7]]"
NIEBLA,11,4,"18-19,20-59,60-69,70+",-78.11617159642265,False,89.28664205248703,11.381877158981933,0.4671185456143586,-9.646018953086479,0.2737380125553562,"[[0], [1, 2, 3, 4], [5], [6, 7]]"
NIEBLA,11,4,"18-19,20-59,60-79,80+",-78.9697317004825,False,85.5502251663809,10.674975225188941,0.44068168781224115,-10.31292042697808,0.2659494863184948,"[[0], [1, 2, 3, 4], [5, 6], [7]]"
NIEBLA,11,4,"18-19,20-69,70-79,80+",-87.59251269906963,False,63.33014959174756,9.822429881415674,0.3051240574095452,-11.238783211431791,0.3024525078907452,"[[0], [1, 2, 3, 4, 5], [6], [7]]"
NIEBLA,11,4,"18-29,30-39,40-49,50+",-44.87972510313966,False,94.10241014049546,12.306254257570723,0.5004305111569057,-8.659907417062952,0.24058578382282117,"[[0, 1], [2], [3], [4, 5, 6, 7]]"
NIEBLA,11,4,"18-29,30-39,40-59,60+",-44.45897039463762,False,105.46605916864044,13.024642057781668,0.5733904991761817,-7.921344070981029,0.11046455620299676,"[[0, 1], [2], [3, 4], [5, 6, 7]]"
NIEBLA,11,4,"18-29,30-39,40-69,70+",-43.716713805102245,False,94.81263449131956,12.638384723662988,0.5164857022772458,-8.26564243816875,0.14919287070423357,"[[0, 1], [2], [3, 4, 5], [6, 7]]"
NIEBLA,11,4,"18-29,30-39,40-79,80+",-43.26263892809038,False,82.8423461666152,11.590058569567525,0.4381264380384735,-9.324769399188881,0.2235059636537813,"[[0, 1], [2], [3, 4, 5, 6], [7]]"
NIEBLA,11,4,"18-29,30-49,50-59,60+",-41.157588494421816,False,109.8632363163517,13.201615196270819,0.5907825981709437,-7.769322475622669,0.10603599943860242,"[[0, 1], [2, 3], [4], [5, 6, 7]]"
NIEBLA,11,4,"18-29,30-49,50-69,70+",-42.17628523824669,False,103.49535425776907,12.972212878691558,0.5591725518612205,-7.952511026781993,0.13539164621763064,"[[0, 1], [2, 3], [4, 5], [6, 7]]"
NIEBLA,11,4,"18-29,30-49,50-79,80+",-42.32090685486946,False,93.90205874902857,11.985968193393084,0.49537478213146846,-8.940015705509406,0.2810469406330257,"[[0, 1], [2, 3], [4, 5, 6], [7]]"
NIEBLA,11,4,"18-29,30-59,60-69,70+",-55.83264574644727,False,93.73621962522662,12.579188525773102,0.508050781003869,-8.332065192501044,0.14840286187017512,"[[0, 1], [2, 3, 4], [5], [6, 7]]"
NIEBLA,11,4,"18-29,30-59,60-79,80+",-56.14031265772519,False,89.9998027391205,11.87228659198011,0.48161392320175156,-8.998966666392645,0.3163061499604261,"[[0, 1], [2, 3, 4], [5, 6], [7]]"
NIEBLA,11,4,"18-29,30-69,70-79,80+",-57.601807236856075,False,69.61485928874718,11.00535637818409,0.3681438006180191,-9.829291160297831,0.3368938387775092,"[[0, 1], [2, 3, 4, 5], [6], [7]]"
NIEBLA,11,4,"18-39,40-49,50-59,60+",-48.313149731031444,False,112.97339020465489,12.942800763804556,0.6070918466543046,-7.8422982159015255,0.21052836665255445,"[[0, 1, 2], [3], [4], [5, 6, 7]]"
NIEBLA,11,4,"18-39,40-49,50-69,70+",-48.769936017670716,False,106.60550814607224,12.713398446225295,0.5754818003445814,-8.02548676706085,0.16503289725628825,"[[0, 1, 2], [3], [4, 5], [6, 7]]"
NIEBLA,11,4,"18-39,40-49,50-79,80+",-48.37441931027979,False,97.01221263733176,11.727153760926821,0.5116840306148295,-9.012991445788263,0.23607081387533987,"[[0, 1, 2], [3], [4, 5, 6], [7]]"
NIEBLA,11,4,"18-39,40-59,60-69,70+",-47.8480573351103,False,110.94992622856387,13.110994955465067,0.6029586171425412,-7.659206413247384,0.1814551290585936,"[[0, 1, 2], [3, 4], [5], [6, 7]]"
NIEBLA,11,4,"18-39,40-59,60-79,80+",-47.926504319311334,False,107.21350934245774,12.404093021672075,0.5765217593404237,-8.326107887138985,0.24789313062097923,"[[0, 1, 2], [3, 4], [5, 6], [7]]"
NIEBLA,11,4,"18-39,40-69,70-79,80+",-49.516861847062046,False,93.68130794287968,11.794248889607722,0.5030263450582089,-8.884384347075734,0.3046456492483614,"[[0, 1, 2], [3, 4, 5], [6], [7]]"
NIEBLA,11,4,"18-49,50-59,60-69,70+",-50.69760776934527,False,113.85975665757408,13.140184563680293,0.6057927595310286,-7.676828796769497,0.15463652452266802,"[[0, 1, 2, 3], [4], [5], [6, 7]]"
NIEBLA,11,4,"18-49,50-59,60-79,80+",-51.21384058431204,False,110.12333977146795,12.433282629887302,0.579355901728911,-8.343730270661098,0.2831510049712753,"[[0, 1, 2, 3], [4], [5, 6], [7]]"
NIEBLA,11,4,"18-49,50-69,70-79,80+",-53.49803489709939,False,100.87668099062813,11.980293514362366,0.5311552380359088,-8.74089691456945,0.28977482232061885,"[[0, 1, 2, 3], [4, 5], [6], [7]]"
NIEBLA,11,4,"18-59,60-69,70-79,80+",-84.74216331891239,False,87.41260649250609,11.499139439637492,0.4482932894708308,-9.293862470893187,0.3015750690323074,"[[0, 1, 2, 3, 4], [5], [6], [7]]"
NIEBLA,11,3,"18-19,20-29,30+",-59.73830763181513,False,44.18423596992942,7.506165177443888,0.2148428245501741,-8.504509189993636,0.24387836207220587,"[[0], [1], [2, 3, 4, 5, 6, 7]]"
NIEBLA,11,3,"18-19,20-39,40+",-49.00527562731713,False,78.68005803542326,8.752902076736786,0.4100438807258794,-7.106914080126516,0.2485088542551268,"[[0], [1, 2], [3, 4, 5, 6, 7]]"
NIEBLA,11,3,"18-19,20-49,50+",-51.82490258051757,False,88.34983598107422,9.00045893094733,0.45540953331534023,-6.885924279801317,0.22078053336463815,"[[0], [1, 2, 3], [4, 5, 6, 7]]"
NIEBLA,11,3,"18-19,20-59,60+",-80.71395415590223,False,81.6251820792458,8.831289126078344,0.4191295497215147,-7.06067679248495,0.25249359606869315,"[[0], [1, 2, 3, 4], [5, 6, 7]]"
NIEBLA,11,3,"18-19,20-69,70+",-91.39189544086776,False,62.283883226869676,8.202330580250749,0.30016253670209786,-7.772561484189632,0.23981884527848493,"[[0], [1, 2, 3, 4, 5], [6, 7]]"
NIEBLA,11,3,"18-19,20-79,80+",-98.92266519866689,False,39.01651125436981,6.78945758995104,0.11904998748898614,-9.88583106188699,0.27948306500097897,"[[0], [1, 2, 3, 4, 5, 6], [7]]"
NIEBLA,11,3,"18-29,30-39,40+",-47.42406429225002,False,77.67350867710067,9.709641498031411,0.4077154905288385,-6.120611905735572,0.10866806833528916,"[[0, 1], [2], [3, 4, 5, 6, 7]]"
NIEBLA,11,3,"18-29,30-49,50+",-45.9358512439203,False,88.81466333887451,10.100833554816795,0.4657003847470605,-5.739451858448922,0.12763755163693852,"[[0, 1], [2, 3], [4, 5, 6, 7]]"
NIEBLA,11,3,"18-29,30-59,60+",-59.2680249641935,False,86.0747596519854,10.028600492869513,0.46006178511102513,-5.746723031899516,0.09070378960264479,"[[0, 1], [2, 3, 4], [5, 6, 7]]"
NIEBLA,11,3,"18-29,30-69,70+",-59.903826745565766,False,68.56859292386929,9.385257077019164,0.3631822799105718,-6.363069433055674,0.1413058833502418,"[[0, 1], [2, 3, 4, 5], [6, 7]]"
NIEBLA,11,3,"18-29,30-79,80+",-61.17032539564207,False,48.5808768003521,7.998564712810833,0.23632368591439978,-7.813477077398478,0.25579558581207545,"[[0, 1], [2, 3, 4, 5, 6], [7]]"
NIEBLA,11,3,"18-39,40-49,50+",-52.186652111281546,False,91.9248172271777,9.842019122350532,0.48200963323042145,-5.812427598727778,0.16084868561091412,"[[0, 1, 2], [3], [4, 5, 6, 7]]"
NIEBLA,11,3,"18-39,40-59,60+",-51.72711643652974,False,103.28846625532265,10.560406922561478,0.5549696212496974,-5.073864252645856,0.07469366302297134,"[[0, 1, 2], [3, 4], [5, 6, 7]]"
NIEBLA,11,3,"18-39,40-69,70+",-50.98172839616018,False,92.63504157800178,10.174149588442798,0.49806482435076155,-5.418162619833577,0.15569838703208605,"[[0, 1, 2], [3, 4, 5], [6, 7]]"
NIEBLA,11,3,"18-39,40-79,80+",-50.56806287410245,False,80.66475325329742,9.125823434347335,0.41970556011198923,-6.477289580853708,0.2862069385870445,"[[0, 1, 2], [3, 4, 5, 6], [7]]"
NIEBLA,11,3,"18-49,50-59,60+",-53.756356847280585,False,106.19829668433286,10.589596530776705,0.5578037636381846,-5.091486636167968,0.09174675010940803,"[[0, 1, 2, 3], [4], [5, 6, 7]]"
NIEBLA,11,3,"18-49,50-69,70+",-55.25666144858542,False,99.83041462575022,10.360194213197442,0.5261937173284614,-5.274675187327292,0.1312702451287607,"[[0, 1, 2, 3], [4, 5], [6, 7]]"
NIEBLA,11,3,"18-49,50-79,80+",-56.043911012584886,False,90.23711911700973,9.373949527898969,0.4623959475987095,-6.262179866054705,0.3023617083458088,"[[0, 1, 2, 3], [4, 5, 6], [7]]"
NIEBLA,11,3,"18-59,60-69,70+",-85.7048099931676,False,86.36634012762818,9.879040138472568,0.4433317687633835,-5.827640743651029,0.15342629874850838,"[[0, 1, 2, 3, 4], [5], [6, 7]]"
NIEBLA,11,3,"18-59,60-79,80+",-86.55391993941794,False,82.62992324152206,9.172138204679579,0.41689491096126596,-6.494542217542629,0.3409698749731846,"[[0, 1, 2, 3, 4], [5, 6], [7]]"
NIEBLA,11,3,"18-69,70-79,80+",-96.89426276372251,False,60.72998617686876,8.335551383773291,0.27809602493735275,-7.448097919645965,0.3088811956542573,"[[0, 1, 2, 3, 4, 5], [6], [7]]"
NIEBLA,11,2,"18-19,20+",-102.50100699651011,False,29.86312688326774,4.7694430646102415,0.04347619381035658,-7.6573778799621355,0.28671575012344563,"[[0], [1, 2, 3, 4, 5, 6, 7]]"
NIEBLA,11,2,"18-29,30+",-63.66352197076458,False,41.38895988276704,6.0490760391721405,0.19733790507997434,-4.631969891919093,0.1202723169933133,"[[0, 1], [2, 3, 4, 5, 6, 7]]"
NIEBLA,11,2,"18-39,40+",-54.80748710638454,False,75.49591576378288,7.245406362811221,0.38929461260235415,-3.273132087400399,0.0664257060061745,"[[0, 1, 2], [3, 4, 5, 6, 7]]"
NIEBLA,11,2,"18-49,50+",-59.13446504342983,True,85.14972370685567,7.48881488932268,0.4327215502143015,-3.0616160189942208,0.036386339806210644,"[[0, 1, 2, 3], [4, 5, 6, 7]]"
NIEBLA,11,2,"18-59,60+",-89.58853456768793,False,78.70488015438697,7.32845210556898,0.3953427728705396,-3.2422985830495,0.08868806548654647,"[[0, 1, 2, 3, 4], [5, 6, 7]]"
NIEBLA,11,2,"18-69,70+",-101.29427448523256,False,59.68371981199087,6.715452082608366,0.2731345042299055,-3.9818761924038073,0.13722269304090323,"[[0, 1, 2, 3, 4, 5], [6, 7]]"
NIEBLA,11,2,"18-79,80+",-108.74776275095292,False,37.22978675686078,5.346534750758366,0.08705145211343807,-6.268806224189908,0.20417259580522945,"[[0, 1, 2, 3, 4, 5, 6], [7]]"
VILLA ORTEGA,2,8,"18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+",-0.002321640883906184,False,47.5,-inf,0.49269480519480524,-25.983700804943048,0.07389177010549028,"[[0], [1], [2], [3], [4], [5], [6], [7]]"
VILLA ORTEGA,2,7,"18-19,20-29,30-39,40-49,50-59,60-69,70+",-0.002315282183360523,False,47.5,-inf,0.49269480519480524,-22.411447269318607,0.07063657530785758,"[[0], [1], [2], [3], [4], [5], [6, 7]]"
VILLA ORTEGA,2,7,"18-19,20-29,30-39,40-49,50-59,60-79,80+",-0.002151257811249252,False,47.5,-inf,0.49269480519480524,-22.586039078113203,0.07607372660745682,"[[0], [1], [2], [3], [4], [5, 6], [7]]"
VILLA ORTEGA,2,7,"18-19,20-29,30-39,40-49,50-69,70-79,80+",-0.286594699034481,False,27.5,-inf,0.35470779220779214,-23.838655665872018,0.1435939163519858,"[[0], [1], [2], [3], [4, 5], [6], [7]]"
VILLA ORTEGA,2,7,"18-19,20-29,30-39,40-59,60-69,70-79,80+",-0.27648500664264475,False,44.5,-inf,0.49269480519480513,-21.916775012828367,0.06004090608756577,"[[0], [1], [2], [3, 4], [5], [6], [7]]"
VILLA ORTEGA,2,7,"18-19,20-29,30-49,50-59,60-69,70-79,80+",-0.001940692075493189,False,44.5,-inf,0.49269480519480524,-21.736625009547918,0.07523154541342071,"[[0], [1], [2, 3], [4], [5], [6], [7]]"
VILLA ORTEGA,2,7,"18-19,20-39,40-49,50-59,60-69,70-79,80+",-0.002487654769652181,False,41.5,-inf,0.3782467532467533,-25.527287157971795,0.08185606068706489,"[[0], [1, 2], [3], [4], [5], [6], [7]]"
VILLA ORTEGA,2,7,"18-29,30-39,40-49,50-59,60-69,70-79,80+",-0.0022447027012049148,False,47.5,12.113134649870906,0.48863636363636365,-19.816387215546733,0.07480955397985876,"[[0, 1], [2], [3], [4], [5], [6], [7]]"
VILLA ORTEGA,2,6,"18-19,20-29,30-39,40-49,50-59,60+",-0.0021240975769956094,False,47.5,-inf,0.4926948051948052,-19.265929272821346,0.07559729429243621,"[[0], [1], [2], [3], [4], [5, 6, 7]]"
VILLA ORTEGA,2,6,"18-19,20-29,30-39,40-49,50-69,70+",-0.2867541126628339,False,27.5,-inf,0.35470779220779214,-20.266402130247574,0.14269341753449938,"[[0], [1], [2], [3], [4, 5], [6, 7]]"
VILLA ORTEGA,2,6,"18-19,20-29,30-39,40-49,50-79,80+",-0.2745088911270841,False,23.5,-inf,0.2248376623376623,-22.17063958290232,0.1992305464089971,"[[0], [1], [2], [3], [4, 5, 6], [7]]"
VILLA ORTEGA,2,6,"18-19,20-29,30-39,40-59,60-69,70+",-0.27652693073696355,False,44.5,-inf,0.49269480519480513,-18.344521477203923,0.05703302701710065,"[[0], [1], [2], [3, 4], [5], [6, 7]]"
VILLA ORTEGA,2,6,"18-19,20-29,30-39,40-59,60-79,80+",-0.27735729692727773,False,44.5,-inf,0.49269480519480513,-18.519113285998518,0.06359462953397804,"[[0], [1], [2], [3, 4], [5, 6], [7]]"
VILLA ORTEGA,2,6,"18-19,20-29,30-39,40-69,70-79,80+",-0.28189867160301674,False,24.5,-inf,0.35470779220779225,-19.703106901050372,0.16279890088244475,"[[0], [1], [2], [3, 4, 5], [6], [7]]"
VILLA ORTEGA,2,6,"18-19,20-29,30-49,50-59,60-69,70+",-0.0019333083623109815,False,44.5,-inf,0.49269480519480524,-18.164371473923477,0.0681914178187086,"[[0], [1], [2, 3], [4], [5], [6, 7]]"
VILLA ORTEGA,2,6,"18-19,20-29,30-49,50-59,60-79,80+",-0.0018020206281903484,False,44.5,-inf,0.49269480519480524,-18.33896328271807,0.07469153237566174,"[[0], [1], [2, 3], [4], [5, 6], [7]]"
VILLA ORTEGA,2,6,"18-19,20-29,30-49,50-69,70-79,80+",-1.1137985909841746,False,24.5,-inf,0.3547077922077922,-19.591579870476885,0.0717367858746888,"[[0], [1], [2, 3], [4, 5], [6], [7]]"
VILLA ORTEGA,2,6,"18-19,20-29,30-59,60-69,70-79,80+",-0.3010013591578513,False,44.5,-inf,0.49269480519480524,-18.78913417624095,0.06267460198336833,"[[0], [1], [2, 3, 4], [5], [6], [7]]"
VILLA ORTEGA,2,6,"18-19,20-39,40-49,50-59,60-69,70+",-0.0030317810154087965,False,41.5,-inf,0.3782467532467533,-21.95503362234735,0.07547794587649108,"[[0], [1, 2], [3], [4], [5], [6, 7]]"
VILLA ORTEGA,2,6,"18-19,20-39,40-49,50-59,60-79,80+",-0.006072435180101365,False,41.5,-inf,0.3782467532467533,-22.129625431141946,0.07954605437831358,"[[0], [1, 2], [3], [4], [5, 6], [7]]"
VILLA ORTEGA,2,6,"18-19,20-39,40-49,50-69,70-79,80+",-1.022236764234549,False,21.5,-inf,0.24025974025974023,-23.38224201890076,0.13013023045127192,"[[0], [1, 2], [3], [4, 5], [6], [7]]"
VILLA ORTEGA,2,6,"18-19,20-39,40-59,60-69,70-79,80+",-0.2767570062799791,False,38.5,-inf,0.3782467532467533,-21.46036136585711,0.07378562810754768,"[[0], [1, 2], [3, 4], [5], [6], [7]]"
VILLA ORTEGA,2,6,"18-19,20-49,50-59,60-69,70-79,80+",-0.0025616377261599155,False,41.5,-inf,0.3668831168831169,-20.710443203177224,0.08461847091808576,"[[0], [1, 2, 3], [4], [5], [6], [7]]"
VILLA ORTEGA,2,6,"18-29,30-39,40-49,50-59,60-69,70+",-0.0022314005619819,False,47.5,10.90916184554497,0.48863636363636365,-16.24413367992229,0.06825602617485668,"[[0, 1], [2], [3], [4], [5], [6, 7]]"
VILLA ORTEGA,2,6,"18-29,30-39,40-49,50-59,60-79,80+",-0.0020716134882832193,False,47.5,10.657847417264062,0.48863636363636365,-16.418725488716884,0.07099643132386789,"[[0, 1], [2], [3], [4], [5, 6], [7]]"
VILLA ORTEGA,2,6,"18-29,30-39,40-49,50-69,70-79,80+",-0.28748263634111026,False,27.5,8.018790087648803,0.3506493506493506,-17.671342076475696,0.14502122256315905,"[[0, 1], [2], [3], [4, 5], [6], [7]]"
VILLA ORTEGA,2,6,"18-29,30-39,40-59,60-69,70-79,80+",-0.2769804586027931,False,44.5,11.574138149138216,0.48863636363636365,-15.749461423432043,0.05992766605331853,"[[0, 1], [2], [3, 4], [5], [6], [7]]"
VILLA ORTEGA,2,6,"18-29,30-49,50-59,60-69,70-79,80+",-0.001850041280476944,False,44.5,11.014522361202793,0.48863636363636365,-15.569311420151598,0.0697921937932448,"[[0, 1], [2, 3], [4], [5], [6], [7]]"
VILLA ORTEGA,2,6,"18-39,40-49,50-59,60-69,70-79,80+",-0.00250752969708401,False,41.5,10.503696737436805,0.3741883116883117,-19.769016498031526,0.0864364396864355,"[[0, 1, 2], [3], [4], [5], [6], [7]]"
VILLA ORTEGA,2,5,"18-19,20-29,30-39,40-49,50+",-0.3029414768913057,False,23.5,-inf,0.1566558441558442,-19.95834994209909,0.21169966842651436,"[[0], [1], [2], [3], [4, 5, 6, 7]]"
VILLA ORTEGA,2,5,"18-19,20-29,30-39,40-59,60+",-0.27747811267067846,False,44.5,-inf,0.49269480519480513,-15.199003480706658,0.054710288558015886,"[[0], [1], [2], [3, 4], [5, 6, 7]]"
VILLA ORTEGA,2,5,"18-19,20-29,30-39,40-69,70+",-0.28205824731554685,False,24.5,-inf,0.35470779220779225,-16.13085336542593,0.15217859054406033,"[[0], [1], [2], [3, 4, 5], [6, 7]]"
VILLA ORTEGA,2,5,"18-19,20-29,30-39,40-79,80+",-0.27423391593168844,False,23.5,-inf,0.22483766233766236,-17.76686533560113,0.20040721155072344,"[[0], [1], [2], [3, 4, 5, 6], [7]]"
VILLA ORTEGA,2,5,"18-19,20-29,30-49,50-59,60+",-0.001791077167581534,False,44.5,-inf,0.49269480519480524,-15.01885347742621,0.07567592512835224,"[[0], [1], [2, 3], [4], [5, 6, 7]]"
VILLA ORTEGA,2,5,"18-19,20-29,30-49,50-69,70+",-1.1132963347844225,False,24.5,-inf,0.3547077922077922,-16.01932633485244,0.07543232841377345,"[[0], [1], [2, 3], [4, 5], [6, 7]]"
VILLA ORTEGA,2,5,"18-19,20-29,30-49,50-79,80+",-0.9630307583868216,False,20.5,-inf,0.22483766233766234,-17.923563787507188,0.12143402885972457,"[[0], [1], [2, 3], [4, 5, 6], [7]]"
VILLA ORTEGA,2,5,"18-19,20-29,30-59,60-69,70+",-0.3010445934924064,False,44.5,-inf,0.49269480519480524,-15.216880640616509,0.052245702086086844,"[[0], [1], [2, 3, 4], [5], [6, 7]]"
VILLA ORTEGA,2,5,"18-19,20-29,30-59,60-79,80+",-0.3008342820444341,False,44.5,-inf,0.49269480519480524,-15.3914724494111,0.06119497657393044,"[[0], [1], [2, 3, 4], [5, 6], [7]]"
VILLA ORTEGA,2,5,"18-19,20-29,30-69,70-79,80+",-1.1143465174083076,False,24.5,-inf,0.35470779220779225,-16.447223145702512,0.07069325691176849,"[[0], [1], [2, 3, 4, 5], [6], [7]]"
VILLA ORTEGA,2,5,"18-19,20-39,40-49,50-59,60+",-0.00700713459769986,False,41.5,-inf,0.3782467532467533,-18.80951562585009,0.09016365577519385,"[[0], [1, 2], [3], [4], [5, 6, 7]]"
VILLA ORTEGA,2,5,"18-19,20-39,40-49,50-69,70+",-1.0214978316461725,False,21.5,-inf,0.24025974025974023,-19.809988483276317,0.0946514238117959,"[[0], [1, 2], [3], [4, 5], [6, 7]]"
VILLA ORTEGA,2,5,"18-19,20-39,40-49,50-79,80+",-1.9697425800773658,False,17.5,-inf,0.11038961038961037,-21.714225935931065,0.48185516442629894,"[[0], [1, 2], [3], [4, 5, 6], [7]]"
VILLA ORTEGA,2,5,"18-19,20-39,40-59,60-69,70+",-0.2767598754867322,False,38.5,-inf,0.3782467532467533,-17.888107830232666,0.060688211659190056,"[[0], [1, 2], [3, 4], [5], [6, 7]]"
VILLA ORTEGA,2,5,"18-19,20-39,40-59,60-79,80+",-0.275511647026633,False,38.5,-inf,0.3782467532467532,-18.06269963902726,0.06600261437074927,"[[0], [1, 2], [3, 4], [5, 6], [7]]"
VILLA ORTEGA,2,5,"18-19,20-39,40-69,70-79,80+",-1.3910412765725937,False,18.5,-inf,0.24025974025974028,-19.246693254079116,0.11013913658531402,"[[0], [1, 2], [3, 4, 5], [6], [7]]"
VILLA ORTEGA,2,5,"18-19,20-49,50-59,60-69,70+",-0.003111476025594584,False,41.5,-inf,0.3668831168831169,-17.138189667552783,0.08171914820360375,"[[0], [1, 2, 3], [4], [5], [6, 7]]"
VILLA ORTEGA,2,5,"18-19,20-49,50-59,60-79,80+",-0.006224258521001502,False,41.5,-inf,0.36688311688311687,-17.312781476347375,0.08923068433499971,"[[0], [1, 2, 3], [4], [5, 6], [7]]"
VILLA ORTEGA,2,5,"18-19,20-49,50-69,70-79,80+",-1.0223436350378279,False,21.5,-inf,0.22889610389610382,-18.56539806410619,0.12152168246693842,"[[0], [1, 2, 3], [4, 5], [6], [7]]"
VILLA ORTEGA,2,5,"18-19,20-59,60-69,70-79,80+",-0.8091706682309336,False,29.5,-inf,0.3668831168831169,-16.32071681920204,0.0835306929342047,"[[0], [1, 2, 3, 4], [5], [6], [7]]"
VILLA ORTEGA,2,5,"18-29,30-39,40-49,50-59,60+",-0.002066881062489756,False,47.5,9.160887488256654,0.48863636363636365,-13.098615683425024,0.07599411093372117,"[[0, 1], [2], [3], [4], [5, 6, 7]]"
VILLA ORTEGA,2,5,"18-29,30-39,40-49,50-69,70+",-0.2876808584987316,False,27.5,6.814817283322868,0.3506493506493506,-14.099088540851254,0.14983130107269943,"[[0, 1], [2], [3], [4, 5], [6, 7]]"
VILLA ORTEGA,2,5,"18-29,30-39,40-49,50-79,80+",-0.2768612546832401,False,23.5,7.0154879787850195,0.22077922077922074,-16.003325993506,0.2031302433660968,"[[0, 1], [2], [3], [4, 5, 6], [7]]"
VILLA ORTEGA,2,5,"18-29,30-39,40-59,60-69,70+",-0.27705608558250105,False,44.5,10.370165344812282,0.48863636363636365,-12.177207887807604,0.05856867820123567,"[[0, 1], [2], [3, 4], [5], [6, 7]]"
VILLA ORTEGA,2,5,"18-29,30-39,40-59,60-79,80+",-0.2780176785302615,False,44.5,10.118850916531375,0.48863636363636365,-12.351799696602196,0.056960287091756115,"[[0, 1], [2], [3, 4], [5, 6], [7]]"
VILLA ORTEGA,2,5,"18-29,30-39,40-69,70-79,80+",-0.28271357611993153,False,24.5,6.2270306184207485,0.35064935064935066,-13.535793311654052,0.16348289809714125,"[[0, 1], [2], [3, 4, 5], [6], [7]]"
VILLA ORTEGA,2,5,"18-29,30-49,50-59,60-69,70+",-0.0018396703295024963,False,44.5,9.810549556876857,0.48863636363636365,-11.997057884527157,0.0802773277969912,"[[0, 1], [2, 3], [4], [5], [6, 7]]"
VILLA ORTEGA,2,5,"18-29,30-49,50-59,60-79,80+",-0.002034359838205546,False,44.5,9.559235128595953,0.48863636363636365,-12.171649693321749,0.08041973867491896,"[[0, 1], [2, 3], [4], [5, 6], [7]]"
VILLA ORTEGA,2,5,"18-29,30-49,50-69,70-79,80+",-1.1152627916118263,False,24.5,6.920177798980694,0.35064935064935066,-13.42426628108056,0.07383124506429947,"[[0, 1], [2, 3], [4, 5], [6], [7]]"
VILLA ORTEGA,2,5,"18-29,30-59,60-69,70-79,80+",-0.3001336802907417,False,44.5,10.726840288751013,0.48863636363636365,-12.62182058684463,0.05360347046088046,"[[0, 1], [2, 3, 4], [5], [6], [7]]"
