REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18-29,40-59,60+,P_EDUARDO ARTES_18-29,P_FRANCO ALDO PARISI_18-29,P_GABRIEL BORIC_18-29,P_JOSE ANTONIO KAST_18-29,P_MARCO ENRIQUEZ-OMINAMI_18-29,P_NULO BLANCO_18-29,P_SEBASTIAN SICHEL_18-29,P_YASNA PROVOSTE_18-29,P_EDUARDO ARTES_30-39,P_FRANCO ALDO PARISI_30-39,P_GABRIEL BORIC_30-39,P_JOSE ANTONIO KAST_30-39,P_MARCO ENRIQUEZ-OMINAMI_30-39,P_NULO BLANCO_30-39,P_SEBASTIAN SICHEL_30-39,P_YASNA PROVOSTE_30-39,P_EDUARDO ARTES_40-59,P_FRANCO ALDO PARISI_40-59,P_GABRIEL BORIC_40-59,P_JOSE ANTONIO KAST_40-59,P_MARCO ENRIQUEZ-OMINAMI_40-59,P_NULO BLANCO_40-59,P_SEBASTIAN SICHEL_40-59,P_YASNA PROVOSTE_40-59,P_EDUARDO ARTES_60+,P_FRANCO ALDO PARISI_60+,P_GABRIEL BORIC_60+,P_JOSE ANTONIO KAST_60+,P_MARCO ENRIQUEZ-OMINAMI_60+,P_NULO BLANCO_60+,P_SEBASTIAN SICHEL_60+,P_YASNA PROVOSTE_60+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE VALPARAISO,RENACA BAJO,THE MACKAY SCHOOL,28,0,7,41,129,1,52,0,1,16,1,3,89,6,108,24,10,5,2,247,40,-1,-1,1,5,41,117,5,2,59,17,92,132,17,0.011343564844924938,0.013405111017647197,0.20345592267370652,0.4546009634831595,0.012696010647787515,0.008654637966244794,0.25763005372166037,0.03821373564486924,0.0004883274766489705,0.029630545177517124,0.13888464807527262,0.48698584882658097,0.025718588411529863,0.0017270801103139832,0.27939134916059233,0.03717361276154422,0.0005515701929705411,0.02676557972393945,0.15364682565631424,0.45353625181631446,0.029400241242517652,0.009292772823204792,0.23561785941341296,0.0911888991313259,0.0036020595475336798,0.0026805888312094396,0.059289732255462545,0.7182445482511765,0.006485029393254897,0.003379188918155822,0.16087132154839606,0.04544753125481119,-1.0,2.0,0.0,12.0,-4.0,-1.0,-7.0,-1.0
DE VALPARAISO,RENACA BAJO,THE MACKAY SCHOOL,29,4,2,42,128,4,65,0,0,7,0,15,157,19,8,21,19,7,6,252,40,-1,-1,2,4,44,123,4,2,62,11,172,29,32,0.011343564844924938,0.013405111017647197,0.20345592267370652,0.4546009634831595,0.012696010647787515,0.008654637966244794,0.25763005372166037,0.03821373564486924,0.0004883274766489705,0.029630545177517124,0.13888464807527262,0.48698584882658097,0.025718588411529863,0.0017270801103139832,0.27939134916059233,0.03717361276154422,0.0005515701929705411,0.02676557972393945,0.15364682565631424,0.45353625181631446,0.029400241242517652,0.009292772823204792,0.23561785941341296,0.0911888991313259,0.0036020595475336798,0.0026805888312094396,0.059289732255462545,0.7182445482511765,0.006485029393254897,0.003379188918155822,0.16087132154839606,0.04544753125481119,2.0,-2.0,-2.0,5.0,0.0,-2.0,3.0,-4.0
DE VALPARAISO,RENACA BAJO,THE MACKAY SCHOOL,30,2,1,24,200,1,50,0,2,8,2,34,24,31,27,28,75,58,11,288,40,-1,-1,1,4,33,170,4,1,60,15,58,55,144,0.011343564844924938,0.013405111017647197,0.20345592267370652,0.4546009634831595,0.012696010647787515,0.008654637966244794,0.25763005372166037,0.03821373564486924,0.0004883274766489705,0.029630545177517124,0.13888464807527262,0.48698584882658097,0.025718588411529863,0.0017270801103139832,0.27939134916059233,0.03717361276154422,0.0005515701929705411,0.02676557972393945,0.15364682565631424,0.45353625181631446,0.029400241242517652,0.009292772823204792,0.23561785941341296,0.0911888991313259,0.0036020595475336798,0.0026805888312094396,0.059289732255462545,0.7182445482511765,0.006485029393254897,0.003379188918155822,0.16087132154839606,0.04544753125481119,1.0,-3.0,-9.0,30.0,-3.0,1.0,-10.0,-7.0
DE VALPARAISO,RENACA BAJO,THE MACKAY SCHOOL,31,2,5,52,130,6,58,0,3,19,3,6,43,71,49,40,36,23,7,275,40,-1,-1,1,5,37,145,5,2,64,16,49,89,66,0.011343564844924938,0.013405111017647197,0.20345592267370652,0.4546009634831595,0.012696010647787515,0.008654637966244794,0.25763005372166037,0.03821373564486924,0.0004883274766489705,0.029630545177517124,0.13888464807527262,0.48698584882658097,0.025718588411529863,0.0017270801103139832,0.27939134916059233,0.03717361276154422,0.0005515701929705411,0.02676557972393945,0.15364682565631424,0.45353625181631446,0.029400241242517652,0.009292772823204792,0.23561785941341296,0.0911888991313259,0.0036020595475336798,0.0026805888312094396,0.059289732255462545,0.7182445482511765,0.006485029393254897,0.003379188918155822,0.16087132154839606,0.04544753125481119,1.0,0.0,15.0,-15.0,1.0,1.0,-6.0,3.0
DE VALPARAISO,RENACA BAJO,THE MACKAY SCHOOL,32,2,5,44,145,6,51,0,1,14,1,8,29,40,43,45,53,35,14,268,40,-1,-1,1,4,33,150,5,1,58,16,37,88,102,0.011343564844924938,0.013405111017647197,0.20345592267370652,0.4546009634831595,0.012696010647787515,0.008654637966244794,0.25763005372166037,0.03821373564486924,0.0004883274766489705,0.029630545177517124,0.13888464807527262,0.48698584882658097,0.025718588411529863,0.0017270801103139832,0.27939134916059233,0.03717361276154422,0.0005515701929705411,0.02676557972393945,0.15364682565631424,0.45353625181631446,0.029400241242517652,0.009292772823204792,0.23561785941341296,0.0911888991313259,0.0036020595475336798,0.0026805888312094396,0.059289732255462545,0.7182445482511765,0.006485029393254897,0.003379188918155822,0.16087132154839606,0.04544753125481119,1.0,1.0,11.0,-5.0,1.0,0.0,-7.0,-2.0
DE VALPARAISO,RENACA BAJO,THE MACKAY SCHOOL,33,1,6,49,133,4,47,0,0,26,0,1,35,44,47,56,47,28,8,266,40,-1,-1,1,5,34,144,5,2,59,16,36,103,83,0.011343564844924938,0.013405111017647197,0.20345592267370652,0.4546009634831595,0.012696010647787515,0.008654637966244794,0.25763005372166037,0.03821373564486924,0.0004883274766489705,0.029630545177517124,0.13888464807527262,0.48698584882658097,0.025718588411529863,0.0017270801103139832,0.27939134916059233,0.03717361276154422,0.0005515701929705411,0.02676557972393945,0.15364682565631424,0.45353625181631446,0.029400241242517652,0.009292772823204792,0.23561785941341296,0.0911888991313259,0.0036020595475336798,0.0026805888312094396,0.059289732255462545,0.7182445482511765,0.006485029393254897,0.003379188918155822,0.16087132154839606,0.04544753125481119,0.0,1.0,15.0,-11.0,-1.0,-2.0,-12.0,10.0
DE VALPARAISO,RENACA BAJO,THE MACKAY SCHOOL,34,1,6,45,128,4,80,1,0,12,1,54,19,52,29,45,39,29,10,277,40,-1,-1,1,5,38,148,5,2,63,15,73,74,78,0.011343564844924938,0.013405111017647197,0.20345592267370652,0.4546009634831595,0.012696010647787515,0.008654637966244794,0.25763005372166037,0.03821373564486924,0.0004883274766489705,0.029630545177517124,0.13888464807527262,0.48698584882658097,0.025718588411529863,0.0017270801103139832,0.27939134916059233,0.03717361276154422,0.0005515701929705411,0.02676557972393945,0.15364682565631424,0.45353625181631446,0.029400241242517652,0.009292772823204792,0.23561785941341296,0.0911888991313259,0.0036020595475336798,0.0026805888312094396,0.059289732255462545,0.7182445482511765,0.006485029393254897,0.003379188918155822,0.16087132154839606,0.04544753125481119,0.0,1.0,7.0,-20.0,-1.0,-1.0,17.0,-3.0
DE VALPARAISO,RENACA BAJO,THE MACKAY SCHOOL,35,0,9,44,141,9,63,1,0,16,1,4,68,81,54,46,24,4,2,283,40,-1,-1,1,6,43,139,6,2,70,16,72,100,30,0.011343564844924938,0.013405111017647197,0.20345592267370652,0.4546009634831595,0.012696010647787515,0.008654637966244794,0.25763005372166037,0.03821373564486924,0.0004883274766489705,0.029630545177517124,0.13888464807527262,0.48698584882658097,0.025718588411529863,0.0017270801103139832,0.27939134916059233,0.03717361276154422,0.0005515701929705411,0.02676557972393945,0.15364682565631424,0.45353625181631446,0.029400241242517652,0.009292772823204792,0.23561785941341296,0.0911888991313259,0.0036020595475336798,0.0026805888312094396,0.059289732255462545,0.7182445482511765,0.006485029393254897,0.003379188918155822,0.16087132154839606,0.04544753125481119,-1.0,3.0,1.0,2.0,3.0,-1.0,-7.0,0.0
DE VALPARAISO,RENACA BAJO,THE MACKAY SCHOOL,36,1,5,47,142,3,67,1,1,17,2,12,83,79,34,20,38,15,3,284,40,-1,-1,1,5,42,147,5,2,68,14,95,54,56,0.011343564844924938,0.013405111017647197,0.20345592267370652,0.4546009634831595,0.012696010647787515,0.008654637966244794,0.25763005372166037,0.03821373564486924,0.0004883274766489705,0.029630545177517124,0.13888464807527262,0.48698584882658097,0.025718588411529863,0.0017270801103139832,0.27939134916059233,0.03717361276154422,0.0005515701929705411,0.02676557972393945,0.15364682565631424,0.45353625181631446,0.029400241242517652,0.009292772823204792,0.23561785941341296,0.0911888991313259,0.0036020595475336798,0.0026805888312094396,0.059289732255462545,0.7182445482511765,0.006485029393254897,0.003379188918155822,0.16087132154839606,0.04544753125481119,0.0,0.0,5.0,-5.0,-2.0,0.0,-1.0,3.0
DE VALPARAISO,RENACA BAJO,THE MACKAY SCHOOL,37-41,1,8,36,128,2,60,0,0,10,0,7,24,28,20,23,81,47,15,245,40,-1,-1,1,3,25,150,3,1,49,13,31,43,143,0.011343564844924938,0.013405111017647197,0.20345592267370652,0.4546009634831595,0.012696010647787515,0.008654637966244794,0.25763005372166037,0.03821373564486924,0.0004883274766489705,0.029630545177517124,0.13888464807527262,0.48698584882658097,0.025718588411529863,0.0017270801103139832,0.27939134916059233,0.03717361276154422,0.0005515701929705411,0.02676557972393945,0.15364682565631424,0.45353625181631446,0.029400241242517652,0.009292772823204792,0.23561785941341296,0.0911888991313259,0.0036020595475336798,0.0026805888312094396,0.059289732255462545,0.7182445482511765,0.006485029393254897,0.003379188918155822,0.16087132154839606,0.04544753125481119,0.0,5.0,11.0,-22.0,-1.0,-1.0,11.0,-3.0
DE VALPARAISO,RENACA BAJO,THE MACKAY SCHOOL,38,2,6,56,136,3,73,0,0,12,0,3,66,85,56,47,25,5,1,288,40,-1,-1,1,6,43,142,6,2,71,17,69,103,31,0.011343564844924938,0.013405111017647197,0.20345592267370652,0.4546009634831595,0.012696010647787515,0.008654637966244794,0.25763005372166037,0.03821373564486924,0.0004883274766489705,0.029630545177517124,0.13888464807527262,0.48698584882658097,0.025718588411529863,0.0017270801103139832,0.27939134916059233,0.03717361276154422,0.0005515701929705411,0.02676557972393945,0.15364682565631424,0.45353625181631446,0.029400241242517652,0.009292772823204792,0.23561785941341296,0.0911888991313259,0.0036020595475336798,0.0026805888312094396,0.059289732255462545,0.7182445482511765,0.006485029393254897,0.003379188918155822,0.16087132154839606,0.04544753125481119,1.0,0.0,13.0,-6.0,-3.0,-2.0,2.0,-5.0
DE VALPARAISO,RENACA BAJO,THE MACKAY SCHOOL,39,0,6,52,135,7,78,0,0,12,0,6,64,90,61,47,19,2,1,290,40,-1,-1,1,7,45,140,6,2,72,17,70,108,22,0.011343564844924938,0.013405111017647197,0.20345592267370652,0.4546009634831595,0.012696010647787515,0.008654637966244794,0.25763005372166037,0.03821373564486924,0.0004883274766489705,0.029630545177517124,0.13888464807527262,0.48698584882658097,0.025718588411529863,0.0017270801103139832,0.27939134916059233,0.03717361276154422,0.0005515701929705411,0.02676557972393945,0.15364682565631424,0.45353625181631446,0.029400241242517652,0.009292772823204792,0.23561785941341296,0.0911888991313259,0.0036020595475336798,0.0026805888312094396,0.059289732255462545,0.7182445482511765,0.006485029393254897,0.003379188918155822,0.16087132154839606,0.04544753125481119,-1.0,-1.0,7.0,-5.0,1.0,-2.0,6.0,-5.0
DE VALPARAISO,RENACA BAJO,THE MACKAY SCHOOL,40,3,4,44,144,6,74,0,0,18,0,6,69,88,60,38,25,7,0,293,40,-1,-1,1,6,45,144,6,2,72,17,75,98,32,0.011343564844924938,0.013405111017647197,0.20345592267370652,0.4546009634831595,0.012696010647787515,0.008654637966244794,0.25763005372166037,0.03821373564486924,0.0004883274766489705,0.029630545177517124,0.13888464807527262,0.48698584882658097,0.025718588411529863,0.0017270801103139832,0.27939134916059233,0.03717361276154422,0.0005515701929705411,0.02676557972393945,0.15364682565631424,0.45353625181631446,0.029400241242517652,0.009292772823204792,0.23561785941341296,0.0911888991313259,0.0036020595475336798,0.0026805888312094396,0.059289732255462545,0.7182445482511765,0.006485029393254897,0.003379188918155822,0.16087132154839606,0.04544753125481119,2.0,-2.0,-1.0,0.0,0.0,-2.0,2.0,1.0
