REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,50+,P_EDUARDO ARTES_18-19,P_FRANCO ALDO PARISI_18-19,P_GABRIEL BORIC_18-19,P_JOSE ANTONIO KAST_18-19,P_MARCO ENRIQUEZ-OMINAMI_18-19,P_NULO BLANCO_18-19,P_SEBASTIAN SICHEL_18-19,P_YASNA PROVOSTE_18-19,P_EDUARDO ARTES_20-29,P_FRANCO ALDO PARISI_20-29,P_GABRIEL BORIC_20-29,P_JOSE ANTONIO KAST_20-29,P_MARCO ENRIQUEZ-OMINAMI_20-29,P_NULO BLANCO_20-29,P_SEBASTIAN SICHEL_20-29,P_YASNA PROVOSTE_20-29,P_EDUARDO ARTES_30-39,P_FRANCO ALDO PARISI_30-39,P_GABRIEL BORIC_30-39,P_JOSE ANTONIO KAST_30-39,P_MARCO ENRIQUEZ-OMINAMI_30-39,P_NULO BLANCO_30-39,P_SEBASTIAN SICHEL_30-39,P_YASNA PROVOSTE_30-39,P_EDUARDO ARTES_40-49,P_FRANCO ALDO PARISI_40-49,P_GABRIEL BORIC_40-49,P_JOSE ANTONIO KAST_40-49,P_MARCO ENRIQUEZ-OMINAMI_40-49,P_NULO BLANCO_40-49,P_SEBASTIAN SICHEL_40-49,P_YASNA PROVOSTE_40-49,P_EDUARDO ARTES_50+,P_FRANCO ALDO PARISI_50+,P_GABRIEL BORIC_50+,P_JOSE ANTONIO KAST_50+,P_MARCO ENRIQUEZ-OMINAMI_50+,P_NULO BLANCO_50+,P_SEBASTIAN SICHEL_50+,P_YASNA PROVOSTE_50+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DEL MAULE,SAN JAVIER,ESCUELA GERONIMO LAGOS LISBOA,58,4,32,26,57,13,18,0,0,20,0,2,41,44,39,19,16,8,1,170,106,-1,-1,2,27,33,55,10,2,20,21,44,0.0005508470028311822,0.18482182873626413,0.20499698361025445,0.3517782979246875,0.031521611709887494,0.008338769035354349,0.09694693910050135,0.12104472288021925,0.02094978814873005,0.2509481684273515,0.2713039023921058,0.28729524371276227,0.03220448610663335,0.0064593770916404,0.08761035390598783,0.04322868021478863,0.009914698186516805,0.17713742212934175,0.1963538860635069,0.3562581729673928,0.06618989353669598,1.1575713179462177e-05,0.08935188955221167,0.10478246185115442,0.009232142558178351,0.12815913968076,0.18545683902197105,0.33899115137760355,0.05879064841273931,0.015138999360217485,0.14539057696347596,0.1188405026250545,0.0037820057780710535,0.07939013275305311,0.12389058498504493,0.3167795684272011,0.0710381282818696,0.021902647056182497,0.15894593348033426,0.22427099923824328,2.0,5.0,-7.0,2.0,3.0,-2.0,-2.0,-1.0
DEL MAULE,SAN JAVIER,ESCUELA JOSE MANUEL BALMACEDA,22M,1,23,17,44,8,13,0,0,28,0,6,9,26,5,34,25,24,5,134,106,-1,-1,1,16,21,43,9,2,18,24,88,0.0005508470028311822,0.18482182873626413,0.20499698361025445,0.3517782979246875,0.031521611709887494,0.008338769035354349,0.09694693910050135,0.12104472288021925,0.02094978814873005,0.2509481684273515,0.2713039023921058,0.28729524371276227,0.03220448610663335,0.0064593770916404,0.08761035390598783,0.04322868021478863,0.009914698186516805,0.17713742212934175,0.1963538860635069,0.3562581729673928,0.06618989353669598,1.1575713179462177e-05,0.08935188955221167,0.10478246185115442,0.009232142558178351,0.12815913968076,0.18545683902197105,0.33899115137760355,0.05879064841273931,0.015138999360217485,0.14539057696347596,0.1188405026250545,0.0037820057780710535,0.07939013275305311,0.12389058498504493,0.3167795684272011,0.0710381282818696,0.021902647056182497,0.15894593348033426,0.22427099923824328,0.0,7.0,-4.0,1.0,-1.0,-2.0,-5.0,4.0
DEL MAULE,SAN JAVIER,ESCUELA JOSE MANUEL BALMACEDA,23M,1,16,18,52,4,24,1,2,17,3,1,10,26,4,41,31,17,5,135,106,-1,-1,1,15,20,44,9,2,19,25,94,0.0005508470028311822,0.18482182873626413,0.20499698361025445,0.3517782979246875,0.031521611709887494,0.008338769035354349,0.09694693910050135,0.12104472288021925,0.02094978814873005,0.2509481684273515,0.2713039023921058,0.28729524371276227,0.03220448610663335,0.0064593770916404,0.08761035390598783,0.04322868021478863,0.009914698186516805,0.17713742212934175,0.1963538860635069,0.3562581729673928,0.06618989353669598,1.1575713179462177e-05,0.08935188955221167,0.10478246185115442,0.009232142558178351,0.12815913968076,0.18545683902197105,0.33899115137760355,0.05879064841273931,0.015138999360217485,0.14539057696347596,0.1188405026250545,0.0037820057780710535,0.07939013275305311,0.12389058498504493,0.3167795684272011,0.0710381282818696,0.021902647056182497,0.15894593348033426,0.22427099923824328,0.0,1.0,-2.0,8.0,-5.0,1.0,5.0,-8.0
DEL MAULE,SAN JAVIER,ESCUELA JOSE MANUEL BALMACEDA,24M,1,19,19,43,5,19,1,1,20,2,2,7,36,1,32,27,18,5,128,106,-1,-1,1,15,20,42,8,2,17,23,82,0.0005508470028311822,0.18482182873626413,0.20499698361025445,0.3517782979246875,0.031521611709887494,0.008338769035354349,0.09694693910050135,0.12104472288021925,0.02094978814873005,0.2509481684273515,0.2713039023921058,0.28729524371276227,0.03220448610663335,0.0064593770916404,0.08761035390598783,0.04322868021478863,0.009914698186516805,0.17713742212934175,0.1963538860635069,0.3562581729673928,0.06618989353669598,1.1575713179462177e-05,0.08935188955221167,0.10478246185115442,0.009232142558178351,0.12815913968076,0.18545683902197105,0.33899115137760355,0.05879064841273931,0.015138999360217485,0.14539057696347596,0.1188405026250545,0.0037820057780710535,0.07939013275305311,0.12389058498504493,0.3167795684272011,0.0710381282818696,0.021902647056182497,0.15894593348033426,0.22427099923824328,0.0,4.0,-1.0,1.0,-3.0,0.0,2.0,-3.0
DEL MAULE,SAN JAVIER,ESCUELA JOSE MANUEL BALMACEDA,25M,1,22,24,43,9,18,0,0,24,0,1,13,24,5,47,29,19,3,141,106,-1,-1,1,16,22,45,9,2,20,26,98,0.0005508470028311822,0.18482182873626413,0.20499698361025445,0.3517782979246875,0.031521611709887494,0.008338769035354349,0.09694693910050135,0.12104472288021925,0.02094978814873005,0.2509481684273515,0.2713039023921058,0.28729524371276227,0.03220448610663335,0.0064593770916404,0.08761035390598783,0.04322868021478863,0.009914698186516805,0.17713742212934175,0.1963538860635069,0.3562581729673928,0.06618989353669598,1.1575713179462177e-05,0.08935188955221167,0.10478246185115442,0.009232142558178351,0.12815913968076,0.18545683902197105,0.33899115137760355,0.05879064841273931,0.015138999360217485,0.14539057696347596,0.1188405026250545,0.0037820057780710535,0.07939013275305311,0.12389058498504493,0.3167795684272011,0.0710381282818696,0.021902647056182497,0.15894593348033426,0.22427099923824328,0.0,6.0,2.0,-2.0,0.0,-2.0,-2.0,-2.0
DEL MAULE,SAN JAVIER,ESCUELA JOSE MANUEL BALMACEDA,26M,1,12,17,44,9,17,0,1,15,1,3,15,23,2,24,30,13,6,116,106,-1,-1,1,14,19,37,7,2,16,20,73,0.0005508470028311822,0.18482182873626413,0.20499698361025445,0.3517782979246875,0.031521611709887494,0.008338769035354349,0.09694693910050135,0.12104472288021925,0.02094978814873005,0.2509481684273515,0.2713039023921058,0.28729524371276227,0.03220448610663335,0.0064593770916404,0.08761035390598783,0.04322868021478863,0.009914698186516805,0.17713742212934175,0.1963538860635069,0.3562581729673928,0.06618989353669598,1.1575713179462177e-05,0.08935188955221167,0.10478246185115442,0.009232142558178351,0.12815913968076,0.18545683902197105,0.33899115137760355,0.05879064841273931,0.015138999360217485,0.14539057696347596,0.1188405026250545,0.0037820057780710535,0.07939013275305311,0.12389058498504493,0.3167795684272011,0.0710381282818696,0.021902647056182497,0.15894593348033426,0.22427099923824328,0.0,-2.0,-2.0,7.0,2.0,-1.0,1.0,-5.0
DEL MAULE,SAN JAVIER,ESCUELA JOSE MANUEL BALMACEDA,27M,1,16,25,42,6,14,0,2,22,2,2,15,25,1,39,24,17,5,128,106,-1,-1,1,16,20,41,8,2,17,23,85,0.0005508470028311822,0.18482182873626413,0.20499698361025445,0.3517782979246875,0.031521611709887494,0.008338769035354349,0.09694693910050135,0.12104472288021925,0.02094978814873005,0.2509481684273515,0.2713039023921058,0.28729524371276227,0.03220448610663335,0.0064593770916404,0.08761035390598783,0.04322868021478863,0.009914698186516805,0.17713742212934175,0.1963538860635069,0.3562581729673928,0.06618989353669598,1.1575713179462177e-05,0.08935188955221167,0.10478246185115442,0.009232142558178351,0.12815913968076,0.18545683902197105,0.33899115137760355,0.05879064841273931,0.015138999360217485,0.14539057696347596,0.1188405026250545,0.0037820057780710535,0.07939013275305311,0.12389058498504493,0.3167795684272011,0.0710381282818696,0.021902647056182497,0.15894593348033426,0.22427099923824328,0.0,0.0,5.0,1.0,-2.0,0.0,-3.0,-1.0
DEL MAULE,SAN JAVIER,ESCUELA JOSE MANUEL BALMACEDA,28M,0,18,17,40,10,24,1,0,21,1,2,10,32,7,31,29,17,3,131,106,-1,-1,1,16,20,43,8,2,18,23,80,0.0005508470028311822,0.18482182873626413,0.20499698361025445,0.3517782979246875,0.031521611709887494,0.008338769035354349,0.09694693910050135,0.12104472288021925,0.02094978814873005,0.2509481684273515,0.2713039023921058,0.28729524371276227,0.03220448610663335,0.0064593770916404,0.08761035390598783,0.04322868021478863,0.009914698186516805,0.17713742212934175,0.1963538860635069,0.3562581729673928,0.06618989353669598,1.1575713179462177e-05,0.08935188955221167,0.10478246185115442,0.009232142558178351,0.12815913968076,0.18545683902197105,0.33899115137760355,0.05879064841273931,0.015138999360217485,0.14539057696347596,0.1188405026250545,0.0037820057780710535,0.07939013275305311,0.12389058498504493,0.3167795684272011,0.0710381282818696,0.021902647056182497,0.15894593348033426,0.22427099923824328,-1.0,2.0,-3.0,-3.0,2.0,-1.0,6.0,-2.0
DEL MAULE,SAN JAVIER,ESCUELA JOSE MANUEL BALMACEDA,29M,2,23,23,40,4,24,0,1,16,1,4,10,37,3,38,29,10,2,133,106,-1,-1,1,16,21,43,9,2,18,23,79,0.0005508470028311822,0.18482182873626413,0.20499698361025445,0.3517782979246875,0.031521611709887494,0.008338769035354349,0.09694693910050135,0.12104472288021925,0.02094978814873005,0.2509481684273515,0.2713039023921058,0.28729524371276227,0.03220448610663335,0.0064593770916404,0.08761035390598783,0.04322868021478863,0.009914698186516805,0.17713742212934175,0.1963538860635069,0.3562581729673928,0.06618989353669598,1.1575713179462177e-05,0.08935188955221167,0.10478246185115442,0.009232142558178351,0.12815913968076,0.18545683902197105,0.33899115137760355,0.05879064841273931,0.015138999360217485,0.14539057696347596,0.1188405026250545,0.0037820057780710535,0.07939013275305311,0.12389058498504493,0.3167795684272011,0.0710381282818696,0.021902647056182497,0.15894593348033426,0.22427099923824328,1.0,7.0,2.0,-3.0,-5.0,-1.0,6.0,-7.0
DEL MAULE,SAN JAVIER,ESCUELA JOSE MANUEL BALMACEDA,30M,0,15,12,50,10,17,0,0,25,0,1,10,24,4,35,40,12,3,129,106,-1,-1,1,15,19,42,8,2,18,24,90,0.0005508470028311822,0.18482182873626413,0.20499698361025445,0.3517782979246875,0.031521611709887494,0.008338769035354349,0.09694693910050135,0.12104472288021925,0.02094978814873005,0.2509481684273515,0.2713039023921058,0.28729524371276227,0.03220448610663335,0.0064593770916404,0.08761035390598783,0.04322868021478863,0.009914698186516805,0.17713742212934175,0.1963538860635069,0.3562581729673928,0.06618989353669598,1.1575713179462177e-05,0.08935188955221167,0.10478246185115442,0.009232142558178351,0.12815913968076,0.18545683902197105,0.33899115137760355,0.05879064841273931,0.015138999360217485,0.14539057696347596,0.1188405026250545,0.0037820057780710535,0.07939013275305311,0.12389058498504493,0.3167795684272011,0.0710381282818696,0.021902647056182497,0.15894593348033426,0.22427099923824328,-1.0,0.0,-7.0,8.0,2.0,-2.0,-1.0,1.0
DEL MAULE,SAN JAVIER,ESCUELA JOSE MANUEL BALMACEDA,32M,1,17,26,47,7,30,0,0,22,0,0,6,29,16,70,21,6,2,150,106,-1,-1,1,17,23,49,10,2,21,27,99,0.0005508470028311822,0.18482182873626413,0.20499698361025445,0.3517782979246875,0.031521611709887494,0.008338769035354349,0.09694693910050135,0.12104472288021925,0.02094978814873005,0.2509481684273515,0.2713039023921058,0.28729524371276227,0.03220448610663335,0.0064593770916404,0.08761035390598783,0.04322868021478863,0.009914698186516805,0.17713742212934175,0.1963538860635069,0.3562581729673928,0.06618989353669598,1.1575713179462177e-05,0.08935188955221167,0.10478246185115442,0.009232142558178351,0.12815913968076,0.18545683902197105,0.33899115137760355,0.05879064841273931,0.015138999360217485,0.14539057696347596,0.1188405026250545,0.0037820057780710535,0.07939013275305311,0.12389058498504493,0.3167795684272011,0.0710381282818696,0.021902647056182497,0.15894593348033426,0.22427099923824328,0.0,0.0,3.0,-2.0,-3.0,-2.0,9.0,-5.0
DEL MAULE,SAN JAVIER,ESCUELA JOSE MANUEL BALMACEDA,33M,1,22,33,52,7,26,0,2,27,2,0,5,20,77,39,19,7,2,170,106,-1,-1,1,20,28,56,11,3,24,27,67,0.0005508470028311822,0.18482182873626413,0.20499698361025445,0.3517782979246875,0.031521611709887494,0.008338769035354349,0.09694693910050135,0.12104472288021925,0.02094978814873005,0.2509481684273515,0.2713039023921058,0.28729524371276227,0.03220448610663335,0.0064593770916404,0.08761035390598783,0.04322868021478863,0.009914698186516805,0.17713742212934175,0.1963538860635069,0.3562581729673928,0.06618989353669598,1.1575713179462177e-05,0.08935188955221167,0.10478246185115442,0.009232142558178351,0.12815913968076,0.18545683902197105,0.33899115137760355,0.05879064841273931,0.015138999360217485,0.14539057696347596,0.1188405026250545,0.0037820057780710535,0.07939013275305311,0.12389058498504493,0.3167795684272011,0.0710381282818696,0.021902647056182497,0.15894593348033426,0.22427099923824328,0.0,2.0,5.0,-4.0,-4.0,-1.0,2.0,0.0
DEL MAULE,SAN JAVIER,ESCUELA JOSE MANUEL BALMACEDA,34M,4,24,34,41,14,16,1,1,14,2,2,11,23,55,32,17,7,2,149,106,-1,-1,1,19,25,49,9,2,21,23,58,0.0005508470028311822,0.18482182873626413,0.20499698361025445,0.3517782979246875,0.031521611709887494,0.008338769035354349,0.09694693910050135,0.12104472288021925,0.02094978814873005,0.2509481684273515,0.2713039023921058,0.28729524371276227,0.03220448610663335,0.0064593770916404,0.08761035390598783,0.04322868021478863,0.009914698186516805,0.17713742212934175,0.1963538860635069,0.3562581729673928,0.06618989353669598,1.1575713179462177e-05,0.08935188955221167,0.10478246185115442,0.009232142558178351,0.12815913968076,0.18545683902197105,0.33899115137760355,0.05879064841273931,0.015138999360217485,0.14539057696347596,0.1188405026250545,0.0037820057780710535,0.07939013275305311,0.12389058498504493,0.3167795684272011,0.0710381282818696,0.021902647056182497,0.15894593348033426,0.22427099923824328,3.0,5.0,9.0,-8.0,5.0,0.0,-5.0,-9.0
DEL MAULE,SAN JAVIER,ESCUELA JOSE MANUEL BALMACEDA,35M,1,18,30,53,7,28,0,0,25,0,3,11,26,68,33,14,6,1,162,106,-1,-1,1,21,28,54,10,2,22,24,54,0.0005508470028311822,0.18482182873626413,0.20499698361025445,0.3517782979246875,0.031521611709887494,0.008338769035354349,0.09694693910050135,0.12104472288021925,0.02094978814873005,0.2509481684273515,0.2713039023921058,0.28729524371276227,0.03220448610663335,0.0064593770916404,0.08761035390598783,0.04322868021478863,0.009914698186516805,0.17713742212934175,0.1963538860635069,0.3562581729673928,0.06618989353669598,1.1575713179462177e-05,0.08935188955221167,0.10478246185115442,0.009232142558178351,0.12815913968076,0.18545683902197105,0.33899115137760355,0.05879064841273931,0.015138999360217485,0.14539057696347596,0.1188405026250545,0.0037820057780710535,0.07939013275305311,0.12389058498504493,0.3167795684272011,0.0710381282818696,0.021902647056182497,0.15894593348033426,0.22427099923824328,0.0,-3.0,2.0,-1.0,-3.0,-2.0,6.0,1.0
DEL MAULE,SAN JAVIER,ESCUELA JOSE MANUEL BALMACEDA,36M,1,21,28,36,8,21,1,0,21,1,0,10,23,63,21,14,3,3,137,106,-1,-1,1,18,24,45,8,2,19,20,41,0.0005508470028311822,0.18482182873626413,0.20499698361025445,0.3517782979246875,0.031521611709887494,0.008338769035354349,0.09694693910050135,0.12104472288021925,0.02094978814873005,0.2509481684273515,0.2713039023921058,0.28729524371276227,0.03220448610663335,0.0064593770916404,0.08761035390598783,0.04322868021478863,0.009914698186516805,0.17713742212934175,0.1963538860635069,0.3562581729673928,0.06618989353669598,1.1575713179462177e-05,0.08935188955221167,0.10478246185115442,0.009232142558178351,0.12815913968076,0.18545683902197105,0.33899115137760355,0.05879064841273931,0.015138999360217485,0.14539057696347596,0.1188405026250545,0.0037820057780710535,0.07939013275305311,0.12389058498504493,0.3167795684272011,0.0710381282818696,0.021902647056182497,0.15894593348033426,0.22427099923824328,0.0,3.0,4.0,-9.0,0.0,-1.0,2.0,1.0
DEL MAULE,SAN JAVIER,ESCUELA JOSE MANUEL BALMACEDA,37M,1,27,22,49,8,15,2,1,19,3,2,4,31,67,20,17,3,0,144,106,-1,-1,1,19,25,48,9,2,19,21,40,0.0005508470028311822,0.18482182873626413,0.20499698361025445,0.3517782979246875,0.031521611709887494,0.008338769035354349,0.09694693910050135,0.12104472288021925,0.02094978814873005,0.2509481684273515,0.2713039023921058,0.28729524371276227,0.03220448610663335,0.0064593770916404,0.08761035390598783,0.04322868021478863,0.009914698186516805,0.17713742212934175,0.1963538860635069,0.3562581729673928,0.06618989353669598,1.1575713179462177e-05,0.08935188955221167,0.10478246185115442,0.009232142558178351,0.12815913968076,0.18545683902197105,0.33899115137760355,0.05879064841273931,0.015138999360217485,0.14539057696347596,0.1188405026250545,0.0037820057780710535,0.07939013275305311,0.12389058498504493,0.3167795684272011,0.0710381282818696,0.021902647056182497,0.15894593348033426,0.22427099923824328,0.0,8.0,-3.0,1.0,-1.0,1.0,-4.0,-2.0
DEL MAULE,SAN JAVIER,ESCUELA JOSE MANUEL BALMACEDA,38M,2,18,27,56,4,25,1,2,21,3,2,12,19,86,16,11,7,3,156,106,-1,-1,1,21,28,52,10,2,21,21,37,0.0005508470028311822,0.18482182873626413,0.20499698361025445,0.3517782979246875,0.031521611709887494,0.008338769035354349,0.09694693910050135,0.12104472288021925,0.02094978814873005,0.2509481684273515,0.2713039023921058,0.28729524371276227,0.03220448610663335,0.0064593770916404,0.08761035390598783,0.04322868021478863,0.009914698186516805,0.17713742212934175,0.1963538860635069,0.3562581729673928,0.06618989353669598,1.1575713179462177e-05,0.08935188955221167,0.10478246185115442,0.009232142558178351,0.12815913968076,0.18545683902197105,0.33899115137760355,0.05879064841273931,0.015138999360217485,0.14539057696347596,0.1188405026250545,0.0037820057780710535,0.07939013275305311,0.12389058498504493,0.3167795684272011,0.0710381282818696,0.021902647056182497,0.15894593348033426,0.22427099923824328,1.0,-3.0,-1.0,4.0,-6.0,1.0,4.0,0.0
DEL MAULE,SAN JAVIER,ESCUELA JOSE MANUEL BALMACEDA,39M,1,20,27,60,9,24,0,1,15,1,1,12,10,77,39,11,5,2,157,106,-1,-1,1,19,27,52,10,2,22,24,57,0.0005508470028311822,0.18482182873626413,0.20499698361025445,0.3517782979246875,0.031521611709887494,0.008338769035354349,0.09694693910050135,0.12104472288021925,0.02094978814873005,0.2509481684273515,0.2713039023921058,0.28729524371276227,0.03220448610663335,0.0064593770916404,0.08761035390598783,0.04322868021478863,0.009914698186516805,0.17713742212934175,0.1963538860635069,0.3562581729673928,0.06618989353669598,1.1575713179462177e-05,0.08935188955221167,0.10478246185115442,0.009232142558178351,0.12815913968076,0.18545683902197105,0.33899115137760355,0.05879064841273931,0.015138999360217485,0.14539057696347596,0.1188405026250545,0.0037820057780710535,0.07939013275305311,0.12389058498504493,0.3167795684272011,0.0710381282818696,0.021902647056182497,0.15894593348033426,0.22427099923824328,0.0,1.0,0.0,8.0,-1.0,-1.0,2.0,-9.0
DEL MAULE,SAN JAVIER,ESCUELA JOSE MANUEL BALMACEDA,40M,2,22,36,54,11,21,1,2,18,3,4,20,21,69,32,13,7,1,167,106,-1,-1,1,23,30,55,10,2,22,24,53,0.0005508470028311822,0.18482182873626413,0.20499698361025445,0.3517782979246875,0.031521611709887494,0.008338769035354349,0.09694693910050135,0.12104472288021925,0.02094978814873005,0.2509481684273515,0.2713039023921058,0.28729524371276227,0.03220448610663335,0.0064593770916404,0.08761035390598783,0.04322868021478863,0.009914698186516805,0.17713742212934175,0.1963538860635069,0.3562581729673928,0.06618989353669598,1.1575713179462177e-05,0.08935188955221167,0.10478246185115442,0.009232142558178351,0.12815913968076,0.18545683902197105,0.33899115137760355,0.05879064841273931,0.015138999360217485,0.14539057696347596,0.1188405026250545,0.0037820057780710535,0.07939013275305311,0.12389058498504493,0.3167795684272011,0.0710381282818696,0.021902647056182497,0.15894593348033426,0.22427099923824328,1.0,-1.0,6.0,-1.0,1.0,1.0,-1.0,-6.0
DEL MAULE,SAN JAVIER,ESCUELA JOSE MANUEL BALMACEDA,41M,2,18,27,53,9,23,1,3,26,4,2,16,22,68,25,19,6,4,162,106,-1,-1,2,21,28,53,10,2,22,24,54,0.0005508470028311822,0.18482182873626413,0.20499698361025445,0.3517782979246875,0.031521611709887494,0.008338769035354349,0.09694693910050135,0.12104472288021925,0.02094978814873005,0.2509481684273515,0.2713039023921058,0.28729524371276227,0.03220448610663335,0.0064593770916404,0.08761035390598783,0.04322868021478863,0.009914698186516805,0.17713742212934175,0.1963538860635069,0.3562581729673928,0.06618989353669598,1.1575713179462177e-05,0.08935188955221167,0.10478246185115442,0.009232142558178351,0.12815913968076,0.18545683902197105,0.33899115137760355,0.05879064841273931,0.015138999360217485,0.14539057696347596,0.1188405026250545,0.0037820057780710535,0.07939013275305311,0.12389058498504493,0.3167795684272011,0.0710381282818696,0.021902647056182497,0.15894593348033426,0.22427099923824328,0.0,-3.0,-1.0,0.0,-1.0,2.0,1.0,2.0
DEL MAULE,SAN JAVIER,ESCUELA JOSE MANUEL BALMACEDA,42M,2,28,19,45,14,20,1,1,25,2,5,16,42,41,29,13,7,2,155,106,-1,-1,1,22,28,51,9,2,20,22,51,0.0005508470028311822,0.18482182873626413,0.20499698361025445,0.3517782979246875,0.031521611709887494,0.008338769035354349,0.09694693910050135,0.12104472288021925,0.02094978814873005,0.2509481684273515,0.2713039023921058,0.28729524371276227,0.03220448610663335,0.0064593770916404,0.08761035390598783,0.04322868021478863,0.009914698186516805,0.17713742212934175,0.1963538860635069,0.3562581729673928,0.06618989353669598,1.1575713179462177e-05,0.08935188955221167,0.10478246185115442,0.009232142558178351,0.12815913968076,0.18545683902197105,0.33899115137760355,0.05879064841273931,0.015138999360217485,0.14539057696347596,0.1188405026250545,0.0037820057780710535,0.07939013275305311,0.12389058498504493,0.3167795684272011,0.0710381282818696,0.021902647056182497,0.15894593348033426,0.22427099923824328,1.0,6.0,-9.0,-6.0,5.0,0.0,0.0,3.0
DEL MAULE,SAN JAVIER,ESCUELA MANUEL DE SALAS,10V,2,17,24,51,8,17,2,0,24,2,3,17,1,48,25,22,25,4,145,106,-1,-1,1,17,24,47,9,2,21,24,76,0.0005508470028311822,0.18482182873626413,0.20499698361025445,0.3517782979246875,0.031521611709887494,0.008338769035354349,0.09694693910050135,0.12104472288021925,0.02094978814873005,0.2509481684273515,0.2713039023921058,0.28729524371276227,0.03220448610663335,0.0064593770916404,0.08761035390598783,0.04322868021478863,0.009914698186516805,0.17713742212934175,0.1963538860635069,0.3562581729673928,0.06618989353669598,1.1575713179462177e-05,0.08935188955221167,0.10478246185115442,0.009232142558178351,0.12815913968076,0.18545683902197105,0.33899115137760355,0.05879064841273931,0.015138999360217485,0.14539057696347596,0.1188405026250545,0.0037820057780710535,0.07939013275305311,0.12389058498504493,0.3167795684272011,0.0710381282818696,0.021902647056182497,0.15894593348033426,0.22427099923824328,1.0,0.0,0.0,4.0,-1.0,0.0,-4.0,0.0
DEL MAULE,SAN JAVIER,ESCUELA MANUEL DE SALAS,11V,0,16,15,34,6,19,1,0,17,1,4,19,3,36,16,22,8,0,108,106,-1,-1,1,14,19,35,6,2,15,16,46,0.0005508470028311822,0.18482182873626413,0.20499698361025445,0.3517782979246875,0.031521611709887494,0.008338769035354349,0.09694693910050135,0.12104472288021925,0.02094978814873005,0.2509481684273515,0.2713039023921058,0.28729524371276227,0.03220448610663335,0.0064593770916404,0.08761035390598783,0.04322868021478863,0.009914698186516805,0.17713742212934175,0.1963538860635069,0.3562581729673928,0.06618989353669598,1.1575713179462177e-05,0.08935188955221167,0.10478246185115442,0.009232142558178351,0.12815913968076,0.18545683902197105,0.33899115137760355,0.05879064841273931,0.015138999360217485,0.14539057696347596,0.1188405026250545,0.0037820057780710535,0.07939013275305311,0.12389058498504493,0.3167795684272011,0.0710381282818696,0.021902647056182497,0.15894593348033426,0.22427099923824328,-1.0,2.0,-4.0,-1.0,0.0,-1.0,4.0,1.0
DEL MAULE,SAN JAVIER,ESCUELA MANUEL DE SALAS,12V,1,15,21,40,14,13,3,3,21,6,1,17,38,8,19,31,12,5,131,106,-1,-1,1,17,22,43,8,2,17,21,67,0.0005508470028311822,0.18482182873626413,0.20499698361025445,0.3517782979246875,0.031521611709887494,0.008338769035354349,0.09694693910050135,0.12104472288021925,0.02094978814873005,0.2509481684273515,0.2713039023921058,0.28729524371276227,0.03220448610663335,0.0064593770916404,0.08761035390598783,0.04322868021478863,0.009914698186516805,0.17713742212934175,0.1963538860635069,0.3562581729673928,0.06618989353669598,1.1575713179462177e-05,0.08935188955221167,0.10478246185115442,0.009232142558178351,0.12815913968076,0.18545683902197105,0.33899115137760355,0.05879064841273931,0.015138999360217485,0.14539057696347596,0.1188405026250545,0.0037820057780710535,0.07939013275305311,0.12389058498504493,0.3167795684272011,0.0710381282818696,0.021902647056182497,0.15894593348033426,0.22427099923824328,0.0,-2.0,-1.0,-3.0,6.0,4.0,-4.0,0.0
DEL MAULE,SAN JAVIER,ESCUELA MANUEL DE SALAS,13V,1,18,20,43,8,19,0,1,25,1,3,8,48,3,25,26,20,1,135,106,-1,-1,1,17,22,45,9,2,17,22,72,0.0005508470028311822,0.18482182873626413,0.20499698361025445,0.3517782979246875,0.031521611709887494,0.008338769035354349,0.09694693910050135,0.12104472288021925,0.02094978814873005,0.2509481684273515,0.2713039023921058,0.28729524371276227,0.03220448610663335,0.0064593770916404,0.08761035390598783,0.04322868021478863,0.009914698186516805,0.17713742212934175,0.1963538860635069,0.3562581729673928,0.06618989353669598,1.1575713179462177e-05,0.08935188955221167,0.10478246185115442,0.009232142558178351,0.12815913968076,0.18545683902197105,0.33899115137760355,0.05879064841273931,0.015138999360217485,0.14539057696347596,0.1188405026250545,0.0037820057780710535,0.07939013275305311,0.12389058498504493,0.3167795684272011,0.0710381282818696,0.021902647056182497,0.15894593348033426,0.22427099923824328,0.0,1.0,-2.0,-2.0,-1.0,-1.0,2.0,3.0
