REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18-29,30-49,50+,P_EDUARDO ARTES_18-29,P_FRANCO ALDO PARISI_18-29,P_GABRIEL BORIC_18-29,P_JOSE ANTONIO KAST_18-29,P_MARCO ENRIQUEZ-OMINAMI_18-29,P_NULO BLANCO_18-29,P_SEBASTIAN SICHEL_18-29,P_YASNA PROVOSTE_18-29,P_EDUARDO ARTES_30-49,P_FRANCO ALDO PARISI_30-49,P_GABRIEL BORIC_30-49,P_JOSE ANTONIO KAST_30-49,P_MARCO ENRIQUEZ-OMINAMI_30-49,P_NULO BLANCO_30-49,P_SEBASTIAN SICHEL_30-49,P_YASNA PROVOSTE_30-49,P_EDUARDO ARTES_50+,P_FRANCO ALDO PARISI_50+,P_GABRIEL BORIC_50+,P_JOSE ANTONIO KAST_50+,P_MARCO ENRIQUEZ-OMINAMI_50+,P_NULO BLANCO_50+,P_SEBASTIAN SICHEL_50+,P_YASNA PROVOSTE_50+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DEL BIOBIO,LEBU,ESCUELA FRESIA GRACIELA MULLER RUIZ,1M,1,11,30,36,11,9,1,1,24,2,4,28,4,1,26,31,22,8,124,63,-1,-1,2,14,22,48,8,3,7,20,32,5,87,0.007361219741812209,0.25914321234220666,0.28438769892436905,0.3535603388844202,0.022875514819468437,0.012525954116315095,0.009835136198906832,0.05031092497250155,0.008678693774552588,0.18876203359701202,0.1800471287641102,0.37342272315434827,0.07080863833526295,0.012979304243239124,0.052364825955186406,0.11293665217628857,0.013367559992409744,0.05951703020744371,0.134784148096508,0.4015694626770493,0.08293161301792458,0.026523035677585675,0.0778765323384941,0.20343061799258472,-1.0,-3.0,8.0,-12.0,3.0,-1.0,2.0,4.0
DEL BIOBIO,LEBU,ESCUELA FRESIA GRACIELA MULLER RUIZ,20M,1,26,26,56,6,8,2,0,21,2,2,7,20,56,45,14,2,1,146,63,-1,-1,2,20,24,56,11,3,9,21,9,76,62,0.007361219741812209,0.25914321234220666,0.28438769892436905,0.3535603388844202,0.022875514819468437,0.012525954116315095,0.009835136198906832,0.05031092497250155,0.008678693774552588,0.18876203359701202,0.1800471287641102,0.37342272315434827,0.07080863833526295,0.012979304243239124,0.052364825955186406,0.11293665217628857,0.013367559992409744,0.05951703020744371,0.134784148096508,0.4015694626770493,0.08293161301792458,0.026523035677585675,0.0778765323384941,0.20343061799258472,-1.0,6.0,2.0,0.0,-5.0,-1.0,-1.0,0.0
DEL BIOBIO,LEBU,ESCUELA FRESIA GRACIELA MULLER RUIZ,21M,1,27,19,49,10,19,2,1,19,3,6,7,18,64,37,10,5,0,147,63,-1,-1,2,22,25,56,10,3,8,21,13,82,52,0.007361219741812209,0.25914321234220666,0.28438769892436905,0.3535603388844202,0.022875514819468437,0.012525954116315095,0.009835136198906832,0.05031092497250155,0.008678693774552588,0.18876203359701202,0.1800471287641102,0.37342272315434827,0.07080863833526295,0.012979304243239124,0.052364825955186406,0.11293665217628857,0.013367559992409744,0.05951703020744371,0.134784148096508,0.4015694626770493,0.08293161301792458,0.026523035677585675,0.0778765323384941,0.20343061799258472,-1.0,5.0,-6.0,-7.0,0.0,0.0,11.0,-2.0
DEL BIOBIO,LEBU,ESCUELA FRESIA GRACIELA MULLER RUIZ,2M,0,5,13,56,11,13,2,1,18,3,2,17,1,4,20,43,23,8,119,63,-1,-1,1,11,19,47,9,3,8,21,19,5,94,0.007361219741812209,0.25914321234220666,0.28438769892436905,0.3535603388844202,0.022875514819468437,0.012525954116315095,0.009835136198906832,0.05031092497250155,0.008678693774552588,0.18876203359701202,0.1800471287641102,0.37342272315434827,0.07080863833526295,0.012979304243239124,0.052364825955186406,0.11293665217628857,0.013367559992409744,0.05951703020744371,0.134784148096508,0.4015694626770493,0.08293161301792458,0.026523035677585675,0.0778765323384941,0.20343061799258472,-1.0,-6.0,-6.0,9.0,2.0,0.0,5.0,-3.0
DEL BIOBIO,LEBU,ESCUELA FRESIA GRACIELA MULLER RUIZ,3M,0,10,20,46,11,11,2,1,23,3,4,15,2,2,28,51,18,4,124,63,-1,-1,1,12,20,49,9,3,8,22,19,4,101,0.007361219741812209,0.25914321234220666,0.28438769892436905,0.3535603388844202,0.022875514819468437,0.012525954116315095,0.009835136198906832,0.05031092497250155,0.008678693774552588,0.18876203359701202,0.1800471287641102,0.37342272315434827,0.07080863833526295,0.012979304243239124,0.052364825955186406,0.11293665217628857,0.013367559992409744,0.05951703020744371,0.134784148096508,0.4015694626770493,0.08293161301792458,0.026523035677585675,0.0778765323384941,0.20343061799258472,-1.0,-2.0,0.0,-3.0,2.0,0.0,3.0,1.0
DEL BIOBIO,LEBU,ESCUELA FRESIA GRACIELA MULLER RUIZ,4M,0,9,19,70,7,7,1,1,18,2,1,7,5,6,47,39,20,7,132,63,-1,-1,2,11,20,52,10,3,9,25,8,11,113,0.007361219741812209,0.25914321234220666,0.28438769892436905,0.3535603388844202,0.022875514819468437,0.012525954116315095,0.009835136198906832,0.05031092497250155,0.008678693774552588,0.18876203359701202,0.1800471287641102,0.37342272315434827,0.07080863833526295,0.012979304243239124,0.052364825955186406,0.11293665217628857,0.013367559992409744,0.05951703020744371,0.134784148096508,0.4015694626770493,0.08293161301792458,0.026523035677585675,0.0778765323384941,0.20343061799258472,-2.0,-2.0,-1.0,18.0,-3.0,-1.0,-2.0,-7.0
DEL BIOBIO,LEBU,ESCUELA FRESIA GRACIELA MULLER RUIZ,5M,0,5,32,49,7,5,0,0,20,0,0,13,6,6,41,40,10,2,118,63,-1,-1,2,11,18,46,9,3,8,21,13,12,93,0.007361219741812209,0.25914321234220666,0.28438769892436905,0.3535603388844202,0.022875514819468437,0.012525954116315095,0.009835136198906832,0.05031092497250155,0.008678693774552588,0.18876203359701202,0.1800471287641102,0.37342272315434827,0.07080863833526295,0.012979304243239124,0.052364825955186406,0.11293665217628857,0.013367559992409744,0.05951703020744371,0.134784148096508,0.4015694626770493,0.08293161301792458,0.026523035677585675,0.0778765323384941,0.20343061799258472,-2.0,-6.0,14.0,3.0,-2.0,-3.0,-3.0,-1.0
DEL BIOBIO,LEBU,ESCUELA FRESIA GRACIELA MULLER RUIZ,6M,2,15,18,49,12,10,2,1,21,3,2,8,6,11,31,45,16,10,130,63,-1,-1,2,12,20,51,10,3,9,23,10,17,102,0.007361219741812209,0.25914321234220666,0.28438769892436905,0.3535603388844202,0.022875514819468437,0.012525954116315095,0.009835136198906832,0.05031092497250155,0.008678693774552588,0.18876203359701202,0.1800471287641102,0.37342272315434827,0.07080863833526295,0.012979304243239124,0.052364825955186406,0.11293665217628857,0.013367559992409744,0.05951703020744371,0.134784148096508,0.4015694626770493,0.08293161301792458,0.026523035677585675,0.0778765323384941,0.20343061799258472,0.0,3.0,-2.0,-2.0,2.0,0.0,1.0,-2.0
DEL BIOBIO,LEBU,ESCUELA FRESIA GRACIELA MULLER RUIZ,7M,2,13,17,51,9,10,0,1,17,1,4,6,6,17,29,37,18,3,120,63,-1,-1,1,12,19,47,9,3,8,21,10,23,87,0.007361219741812209,0.25914321234220666,0.28438769892436905,0.3535603388844202,0.022875514819468437,0.012525954116315095,0.009835136198906832,0.05031092497250155,0.008678693774552588,0.18876203359701202,0.1800471287641102,0.37342272315434827,0.07080863833526295,0.012979304243239124,0.052364825955186406,0.11293665217628857,0.013367559992409744,0.05951703020744371,0.134784148096508,0.4015694626770493,0.08293161301792458,0.026523035677585675,0.0778765323384941,0.20343061799258472,1.0,1.0,-2.0,4.0,0.0,-2.0,2.0,-4.0
DEL BIOBIO,LEBU,ESCUELA FRESIA GRACIELA MULLER RUIZ,8M,1,10,19,52,6,8,0,1,16,1,3,8,1,26,26,27,20,2,113,63,-1,-1,1,13,18,44,8,3,7,19,11,27,75,0.007361219741812209,0.25914321234220666,0.28438769892436905,0.3535603388844202,0.022875514819468437,0.012525954116315095,0.009835136198906832,0.05031092497250155,0.008678693774552588,0.18876203359701202,0.1800471287641102,0.37342272315434827,0.07080863833526295,0.012979304243239124,0.052364825955186406,0.11293665217628857,0.013367559992409744,0.05951703020744371,0.134784148096508,0.4015694626770493,0.08293161301792458,0.026523035677585675,0.0778765323384941,0.20343061799258472,0.0,-3.0,1.0,8.0,-2.0,-2.0,1.0,-3.0
DEL BIOBIO,LEBU,ESCUELA FRESIA GRACIELA MULLER RUIZ,9M,2,9,15,47,6,10,0,1,18,1,2,10,0,21,27,34,12,2,108,63,-1,-1,1,12,17,42,8,3,7,18,12,21,75,0.007361219741812209,0.25914321234220666,0.28438769892436905,0.3535603388844202,0.022875514819468437,0.012525954116315095,0.009835136198906832,0.05031092497250155,0.008678693774552588,0.18876203359701202,0.1800471287641102,0.37342272315434827,0.07080863833526295,0.012979304243239124,0.052364825955186406,0.11293665217628857,0.013367559992409744,0.05951703020744371,0.134784148096508,0.4015694626770493,0.08293161301792458,0.026523035677585675,0.0778765323384941,0.20343061799258472,1.0,-3.0,-2.0,5.0,-2.0,-2.0,3.0,0.0
DEL BIOBIO,LEBU,LICEO BICENTENARIO ISIDORA RAMOS DE GAJARDO,10V,5,15,21,52,7,10,0,3,27,3,8,13,43,3,24,27,17,5,140,63,-1,-1,2,18,24,54,10,3,8,21,21,46,73,0.007361219741812209,0.25914321234220666,0.28438769892436905,0.3535603388844202,0.022875514819468437,0.012525954116315095,0.009835136198906832,0.05031092497250155,0.008678693774552588,0.18876203359701202,0.1800471287641102,0.37342272315434827,0.07080863833526295,0.012979304243239124,0.052364825955186406,0.11293665217628857,0.013367559992409744,0.05951703020744371,0.134784148096508,0.4015694626770493,0.08293161301792458,0.026523035677585675,0.0778765323384941,0.20343061799258472,3.0,-3.0,-3.0,-2.0,-3.0,0.0,2.0,6.0
DEL BIOBIO,LEBU,LICEO BICENTENARIO ISIDORA RAMOS DE GAJARDO,11V,1,22,22,55,9,12,3,1,17,4,4,10,45,5,28,31,16,3,142,63,-1,-1,2,18,23,55,10,3,9,22,14,50,78,0.007361219741812209,0.25914321234220666,0.28438769892436905,0.3535603388844202,0.022875514819468437,0.012525954116315095,0.009835136198906832,0.05031092497250155,0.008678693774552588,0.18876203359701202,0.1800471287641102,0.37342272315434827,0.07080863833526295,0.012979304243239124,0.052364825955186406,0.11293665217628857,0.013367559992409744,0.05951703020744371,0.134784148096508,0.4015694626770493,0.08293161301792458,0.026523035677585675,0.0778765323384941,0.20343061799258472,-1.0,4.0,-1.0,0.0,-1.0,1.0,3.0,-5.0
DEL BIOBIO,LEBU,LICEO BICENTENARIO ISIDORA RAMOS DE GAJARDO,12V,7,14,23,53,8,9,1,1,23,2,6,9,36,2,34,35,10,7,139,63,-1,-1,2,16,23,54,10,3,9,22,15,38,86,0.007361219741812209,0.25914321234220666,0.28438769892436905,0.3535603388844202,0.022875514819468437,0.012525954116315095,0.009835136198906832,0.05031092497250155,0.008678693774552588,0.18876203359701202,0.1800471287641102,0.37342272315434827,0.07080863833526295,0.012979304243239124,0.052364825955186406,0.11293665217628857,0.013367559992409744,0.05951703020744371,0.134784148096508,0.4015694626770493,0.08293161301792458,0.026523035677585675,0.0778765323384941,0.20343061799258472,5.0,-2.0,0.0,-1.0,-2.0,-1.0,0.0,1.0
DEL BIOBIO,LEBU,LICEO BICENTENARIO ISIDORA RAMOS DE GAJARDO,13V,1,20,29,43,6,6,1,3,27,4,2,10,35,4,33,34,15,3,136,63,-1,-1,2,15,22,53,10,3,9,22,12,39,85,0.007361219741812209,0.25914321234220666,0.28438769892436905,0.3535603388844202,0.022875514819468437,0.012525954116315095,0.009835136198906832,0.05031092497250155,0.008678693774552588,0.18876203359701202,0.1800471287641102,0.37342272315434827,0.07080863833526295,0.012979304243239124,0.052364825955186406,0.11293665217628857,0.013367559992409744,0.05951703020744371,0.134784148096508,0.4015694626770493,0.08293161301792458,0.026523035677585675,0.0778765323384941,0.20343061799258472,-1.0,5.0,7.0,-10.0,-4.0,1.0,-3.0,5.0
DEL BIOBIO,LEBU,LICEO BICENTENARIO ISIDORA RAMOS DE GAJARDO,1V,2,11,8,35,4,9,0,4,17,4,3,17,2,5,18,20,17,8,90,63,-1,-1,1,10,15,35,6,2,6,15,20,7,63,0.007361219741812209,0.25914321234220666,0.28438769892436905,0.3535603388844202,0.022875514819468437,0.012525954116315095,0.009835136198906832,0.05031092497250155,0.008678693774552588,0.18876203359701202,0.1800471287641102,0.37342272315434827,0.07080863833526295,0.012979304243239124,0.052364825955186406,0.11293665217628857,0.013367559992409744,0.05951703020744371,0.134784148096508,0.4015694626770493,0.08293161301792458,0.026523035677585675,0.0778765323384941,0.20343061799258472,1.0,1.0,-7.0,0.0,-2.0,2.0,3.0,2.0
DEL BIOBIO,LEBU,LICEO BICENTENARIO ISIDORA RAMOS DE GAJARDO,22M,2,17,26,68,15,8,2,2,18,4,4,9,22,86,25,9,2,1,158,63,-1,-1,1,26,28,60,11,3,9,20,13,108,37,0.007361219741812209,0.25914321234220666,0.28438769892436905,0.3535603388844202,0.022875514819468437,0.012525954116315095,0.009835136198906832,0.05031092497250155,0.008678693774552588,0.18876203359701202,0.1800471287641102,0.37342272315434827,0.07080863833526295,0.012979304243239124,0.052364825955186406,0.11293665217628857,0.013367559992409744,0.05951703020744371,0.134784148096508,0.4015694626770493,0.08293161301792458,0.026523035677585675,0.0778765323384941,0.20343061799258472,1.0,-9.0,-2.0,8.0,4.0,1.0,-1.0,-2.0
DEL BIOBIO,LEBU,LICEO BICENTENARIO ISIDORA RAMOS DE GAJARDO,23M,1,27,27,50,11,8,1,1,25,2,5,6,22,80,25,10,2,1,151,63,-1,-1,2,24,27,57,11,2,8,20,11,102,38,0.007361219741812209,0.25914321234220666,0.28438769892436905,0.3535603388844202,0.022875514819468437,0.012525954116315095,0.009835136198906832,0.05031092497250155,0.008678693774552588,0.18876203359701202,0.1800471287641102,0.37342272315434827,0.07080863833526295,0.012979304243239124,0.052364825955186406,0.11293665217628857,0.013367559992409744,0.05951703020744371,0.134784148096508,0.4015694626770493,0.08293161301792458,0.026523035677585675,0.0778765323384941,0.20343061799258472,-1.0,3.0,0.0,-7.0,0.0,0.0,0.0,5.0
DEL BIOBIO,LEBU,LICEO BICENTENARIO ISIDORA RAMOS DE GAJARDO,24M,4,14,36,57,12,7,0,3,27,3,5,10,21,76,25,17,5,1,160,63,-1,-1,2,25,28,61,11,3,9,21,15,97,48,0.007361219741812209,0.25914321234220666,0.28438769892436905,0.3535603388844202,0.022875514819468437,0.012525954116315095,0.009835136198906832,0.05031092497250155,0.008678693774552588,0.18876203359701202,0.1800471287641102,0.37342272315434827,0.07080863833526295,0.012979304243239124,0.052364825955186406,0.11293665217628857,0.013367559992409744,0.05951703020744371,0.134784148096508,0.4015694626770493,0.08293161301792458,0.026523035677585675,0.0778765323384941,0.20343061799258472,2.0,-11.0,8.0,-4.0,1.0,0.0,-2.0,6.0
DEL BIOBIO,LEBU,LICEO BICENTENARIO ISIDORA RAMOS DE GAJARDO,25M,1,27,26,55,19,13,0,0,20,0,6,5,57,58,23,7,5,0,161,63,-1,-1,1,27,28,61,11,3,9,21,11,115,35,0.007361219741812209,0.25914321234220666,0.28438769892436905,0.3535603388844202,0.022875514819468437,0.012525954116315095,0.009835136198906832,0.05031092497250155,0.008678693774552588,0.18876203359701202,0.1800471287641102,0.37342272315434827,0.07080863833526295,0.012979304243239124,0.052364825955186406,0.11293665217628857,0.013367559992409744,0.05951703020744371,0.134784148096508,0.4015694626770493,0.08293161301792458,0.026523035677585675,0.0778765323384941,0.20343061799258472,0.0,0.0,-2.0,-6.0,8.0,-3.0,4.0,-1.0
DEL BIOBIO,LEBU,LICEO BICENTENARIO ISIDORA RAMOS DE GAJARDO,26M,1,19,24,68,11,10,0,4,26,4,4,7,65,53,22,6,5,1,163,63,-1,-1,1,27,29,62,11,3,9,21,11,118,34,0.007361219741812209,0.25914321234220666,0.28438769892436905,0.3535603388844202,0.022875514819468437,0.012525954116315095,0.009835136198906832,0.05031092497250155,0.008678693774552588,0.18876203359701202,0.1800471287641102,0.37342272315434827,0.07080863833526295,0.012979304243239124,0.052364825955186406,0.11293665217628857,0.013367559992409744,0.05951703020744371,0.134784148096508,0.4015694626770493,0.08293161301792458,0.026523035677585675,0.0778765323384941,0.20343061799258472,0.0,-8.0,-5.0,6.0,0.0,1.0,1.0,5.0
DEL BIOBIO,LEBU,LICEO BICENTENARIO ISIDORA RAMOS DE GAJARDO,27M,0,34,23,61,15,13,1,3,22,4,3,10,88,39,19,12,1,0,172,63,-1,-1,2,29,31,65,12,3,9,21,13,127,32,0.007361219741812209,0.25914321234220666,0.28438769892436905,0.3535603388844202,0.022875514819468437,0.012525954116315095,0.009835136198906832,0.05031092497250155,0.008678693774552588,0.18876203359701202,0.1800471287641102,0.37342272315434827,0.07080863833526295,0.012979304243239124,0.052364825955186406,0.11293665217628857,0.013367559992409744,0.05951703020744371,0.134784148096508,0.4015694626770493,0.08293161301792458,0.026523035677585675,0.0778765323384941,0.20343061799258472,-2.0,5.0,-8.0,-4.0,3.0,1.0,4.0,1.0
DEL BIOBIO,LEBU,LICEO BICENTENARIO ISIDORA RAMOS DE GAJARDO,28M,3,26,40,71,9,2,1,1,22,2,2,11,73,48,24,12,5,0,175,63,-1,-1,2,28,31,66,12,3,10,23,13,121,41,0.007361219741812209,0.25914321234220666,0.28438769892436905,0.3535603388844202,0.022875514819468437,0.012525954116315095,0.009835136198906832,0.05031092497250155,0.008678693774552588,0.18876203359701202,0.1800471287641102,0.37342272315434827,0.07080863833526295,0.012979304243239124,0.052364825955186406,0.11293665217628857,0.013367559992409744,0.05951703020744371,0.134784148096508,0.4015694626770493,0.08293161301792458,0.026523035677585675,0.0778765323384941,0.20343061799258472,1.0,-2.0,9.0,5.0,-3.0,-1.0,-8.0,-1.0
