REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,40+,P_EDUARDO ARTES_18-19,P_FRANCO ALDO PARISI_18-19,P_GABRIEL BORIC_18-19,P_JOSE ANTONIO KAST_18-19,P_MARCO ENRIQUEZ-OMINAMI_18-19,P_NULO BLANCO_18-19,P_SEBASTIAN SICHEL_18-19,P_YASNA PROVOSTE_18-19,P_EDUARDO ARTES_20-29,P_FRANCO ALDO PARISI_20-29,P_GABRIEL BORIC_20-29,P_JOSE ANTONIO KAST_20-29,P_MARCO ENRIQUEZ-OMINAMI_20-29,P_NULO BLANCO_20-29,P_SEBASTIAN SICHEL_20-29,P_YASNA PROVOSTE_20-29,P_EDUARDO ARTES_30-39,P_FRANCO ALDO PARISI_30-39,P_GABRIEL BORIC_30-39,P_JOSE ANTONIO KAST_30-39,P_MARCO ENRIQUEZ-OMINAMI_30-39,P_NULO BLANCO_30-39,P_SEBASTIAN SICHEL_30-39,P_YASNA PROVOSTE_30-39,P_EDUARDO ARTES_40+,P_FRANCO ALDO PARISI_40+,P_GABRIEL BORIC_40+,P_JOSE ANTONIO KAST_40+,P_MARCO ENRIQUEZ-OMINAMI_40+,P_NULO BLANCO_40+,P_SEBASTIAN SICHEL_40+,P_YASNA PROVOSTE_40+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA MIRASOL,78,3,27,36,52,9,15,0,2,23,2,7,19,33,29,32,24,15,8,167,147,-1,-1,2,29,34,53,10,2,18,19,108,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,1.0,-2.0,2.0,-1.0,-1.0,0.0,-3.0,4.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA MIRASOL,79,4,41,31,49,9,9,2,1,14,3,4,32,29,34,30,20,7,4,160,147,-1,-1,2,28,35,50,10,2,16,17,95,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,2.0,13.0,-4.0,-1.0,-1.0,1.0,-7.0,-3.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA MIRASOL,80,2,24,34,41,12,16,1,3,15,4,2,23,31,25,26,19,17,5,148,147,-1,-1,2,26,31,47,9,2,15,16,92,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,0.0,-2.0,3.0,-6.0,3.0,2.0,1.0,-1.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA MIRASOL,81,5,33,34,51,9,14,1,1,21,2,3,28,29,33,36,22,18,1,169,147,-1,-1,2,29,35,54,10,2,18,19,110,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,3.0,4.0,-1.0,-3.0,-1.0,0.0,-4.0,2.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA MIRASOL,82,3,29,42,45,4,11,0,1,20,1,2,24,33,31,41,17,8,1,155,147,-1,-1,2,27,33,49,9,2,16,17,98,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,1.0,2.0,9.0,-4.0,-5.0,-1.0,-5.0,3.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA MIRASOL,83,1,31,24,41,12,11,0,0,26,0,0,18,27,37,32,19,10,3,146,147,-1,-1,2,25,29,47,9,2,15,17,101,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,-1.0,6.0,-5.0,-6.0,3.0,-2.0,-4.0,9.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA MIRASOL,84,0,23,41,44,5,13,1,1,20,2,3,24,34,35,18,19,10,5,148,147,-1,-1,2,26,32,46,9,2,15,16,87,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,-2.0,-3.0,9.0,-2.0,-4.0,0.0,-2.0,4.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA MIRASOL,85,0,36,38,45,3,10,0,1,14,1,4,21,31,29,26,22,12,2,147,147,-1,-1,2,26,31,46,9,2,15,16,91,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,-2.0,10.0,7.0,-1.0,-6.0,-1.0,-5.0,-2.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA MIRASOL,86,2,30,26,54,8,16,0,4,19,4,4,26,28,25,33,28,9,6,159,147,-1,-1,2,27,33,50,10,2,17,18,101,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,0.0,3.0,-7.0,4.0,-2.0,2.0,-1.0,1.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA MIRASOL,87,2,30,31,39,9,20,1,1,14,2,3,17,30,25,39,20,8,4,147,147,-1,-1,2,25,30,47,9,2,15,17,96,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,0.0,5.0,1.0,-8.0,0.0,0.0,5.0,-3.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA MIRASOL,88,1,20,34,43,10,17,0,0,16,0,5,17,26,23,40,16,12,5,141,147,-1,-1,2,24,28,45,9,2,15,16,96,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,-1.0,-4.0,6.0,-2.0,1.0,-2.0,2.0,0.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA MIRASOL,89,1,17,35,58,10,19,1,1,16,2,2,24,41,23,31,23,12,2,158,147,-1,-1,2,29,35,49,10,2,15,16,91,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,-1.0,-12.0,0.0,9.0,0.0,0.0,4.0,0.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA MIRASOL,90,3,24,32,47,11,17,1,1,16,2,5,27,31,23,28,27,8,4,152,147,-1,-1,2,27,33,47,9,2,16,16,90,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,1.0,-3.0,-1.0,0.0,2.0,0.0,1.0,0.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA MIRASOL,91,4,24,40,42,10,14,0,2,16,2,3,28,28,23,31,25,8,6,152,147,-1,-1,2,27,32,47,9,2,16,17,93,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,2.0,-3.0,8.0,-5.0,1.0,0.0,-2.0,-1.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA MIRASOL,92,0,28,35,47,13,19,0,0,16,0,2,23,30,28,36,26,9,4,158,147,-1,-1,2,27,32,50,10,2,17,18,103,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,-2.0,1.0,3.0,-3.0,3.0,-2.0,2.0,-2.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA MIRASOL,93,2,33,38,46,9,11,0,0,15,0,2,19,32,32,36,21,9,3,154,147,-1,-1,2,27,31,49,10,2,16,17,101,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,0.0,6.0,7.0,-3.0,-1.0,-2.0,-5.0,-2.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA PABLO NERUDA,100,4,33,36,49,8,19,2,1,10,3,2,36,36,24,34,20,4,6,162,147,-1,-1,2,30,37,49,10,2,16,16,88,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,2.0,3.0,-1.0,0.0,-2.0,1.0,3.0,-6.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA PABLO NERUDA,101,0,34,43,43,7,25,2,0,15,2,5,28,38,27,32,26,11,2,169,147,-1,-1,3,30,37,52,10,2,17,18,98,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,-3.0,4.0,6.0,-9.0,-3.0,0.0,8.0,-3.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA PABLO NERUDA,102,2,26,26,52,8,19,0,0,18,0,6,18,25,35,30,20,14,3,151,147,-1,-1,2,25,30,49,9,2,16,18,102,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,0.0,1.0,-4.0,3.0,-1.0,-2.0,3.0,0.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA PABLO NERUDA,103,1,27,33,51,7,12,1,0,21,1,7,20,31,31,39,18,6,3,153,147,-1,-1,2,27,32,48,9,2,16,17,97,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,-1.0,0.0,1.0,3.0,-2.0,-1.0,-4.0,4.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA PABLO NERUDA,104,0,24,31,62,17,14,0,1,13,1,2,18,28,33,44,19,14,4,162,147,-1,-1,2,27,31,53,10,2,17,20,114,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,-2.0,-3.0,0.0,9.0,7.0,-1.0,-3.0,-7.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA PABLO NERUDA,105,1,26,40,54,7,20,1,0,20,1,2,26,37,32,31,28,10,3,169,147,-1,-1,2,30,36,53,11,2,17,18,104,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,-1.0,-4.0,4.0,1.0,-4.0,-1.0,3.0,2.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA PABLO NERUDA,106,1,28,24,51,6,15,0,2,22,2,2,16,34,22,36,22,15,2,149,147,-1,-1,2,26,31,48,9,2,15,16,97,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,-1.0,2.0,-7.0,3.0,-3.0,0.0,0.0,6.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA PABLO NERUDA,107,2,38,36,47,11,12,1,1,17,2,7,31,31,28,29,27,9,3,165,147,-1,-1,2,29,36,51,10,2,17,18,96,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,0.0,9.0,0.0,-4.0,1.0,0.0,-5.0,-1.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA PABLO NERUDA,108,4,24,31,57,6,18,0,0,28,0,3,26,34,29,29,29,13,5,168,147,-1,-1,2,29,35,53,11,2,17,19,105,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,2.0,-5.0,-4.0,4.0,-5.0,-2.0,1.0,9.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA PABLO NERUDA,109,1,30,34,57,16,13,0,0,13,0,4,22,37,39,31,21,10,0,164,147,-1,-1,2,29,35,51,10,2,17,18,101,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,-1.0,1.0,-1.0,6.0,6.0,-2.0,-4.0,-5.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA PABLO NERUDA,110,2,34,29,60,7,21,0,1,12,1,2,18,36,38,32,26,11,3,166,147,-1,-1,2,29,34,53,10,2,17,19,110,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,0.0,5.0,-5.0,7.0,-3.0,-1.0,4.0,-7.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA PABLO NERUDA,111,2,23,36,61,10,20,0,1,10,1,3,19,41,33,30,20,14,3,163,147,-1,-1,2,29,35,51,10,2,17,17,100,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,0.0,-6.0,1.0,10.0,0.0,-1.0,3.0,-7.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA PABLO NERUDA,94,2,18,32,41,11,11,0,1,23,1,2,20,24,34,30,17,9,3,139,147,-1,-1,2,23,28,45,8,2,15,16,93,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,0.0,-5.0,4.0,-4.0,3.0,-1.0,-4.0,7.0
