REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE
DE LOS RIOS,CIRUELOS,ESCUELA FRAY BERNABE DE LUCERNA,1,1,43,20,30,6,13,3,2,16,5,2,14,30,28,28,19,10,3,134,4,0.35,-0.4559319556497244,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CIRUELOS,ESCUELA FRAY BERNABE DE LUCERNA,2,0,42,23,51,3,7,0,1,14,1,0,19,25,30,21,26,17,3,141,4,0.57,-0.24412514432750865,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CIRUELOS,ESCUELA FRAY BERNABE DE LUCERNA,3,2,37,16,41,5,15,0,2,14,2,2,18,29,19,35,21,6,2,132,4,0.57,-0.24412514432750865,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CIRUELOS,ESCUELA FRAY BERNABE DE LUCERNA,4-5,3,41,33,58,6,9,2,3,33,5,7,30,29,35,36,33,16,2,188,4,0.29,-0.5376020021010439,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CONARIPE,"COL DE ARTES, CIENCIA Y TEC DA VINCI",1M,0,14,21,63,10,15,4,3,19,7,0,12,12,10,39,39,29,8,149,11,0.27,-0.5686362358410126,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CONARIPE,"COL DE ARTES, CIENCIA Y TEC DA VINCI",2M,2,4,24,63,10,16,4,5,20,9,5,4,6,8,65,37,13,10,148,11,0.05,-1.3010299956639813,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CONARIPE,"COL DE ARTES, CIENCIA Y TEC DA VINCI",3M,2,17,23,61,8,15,1,3,20,4,2,9,5,48,50,25,9,3,150,11,0.76,-0.11918640771920865,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CONARIPE,"COL DE ARTES, CIENCIA Y TEC DA VINCI",4M,3,11,28,67,20,15,3,2,15,5,1,2,27,57,39,26,8,4,164,11,0.2,-0.6989700043360187,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CONARIPE,"COL DE ARTES, CIENCIA Y TEC DA VINCI",5M,3,13,22,42,11,19,2,3,18,5,2,7,48,24,21,16,13,2,133,11,0.69,-0.16115090926274472,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CONARIPE,COLEGIO MOUNTAIN GREEN SCHOOL,1V,1,14,29,42,10,12,3,6,21,9,2,20,34,7,31,25,14,5,138,11,0.52,-0.28399665636520083,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CONARIPE,COLEGIO MOUNTAIN GREEN SCHOOL,2V,6,22,28,74,7,22,3,3,16,6,3,39,12,15,38,51,12,11,181,11,0.06,-1.2218487496163564,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CONARIPE,COLEGIO MOUNTAIN GREEN SCHOOL,3V,5,12,37,54,11,14,3,6,23,9,3,25,14,20,48,32,13,8,165,11,0.69,-0.16115090926274472,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CONARIPE,COLEGIO MOUNTAIN GREEN SCHOOL,4V,6,17,32,44,14,15,3,2,14,5,3,23,14,45,27,20,13,2,147,11,0.36,-0.44369749923271273,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CONARIPE,COLEGIO MOUNTAIN GREEN SCHOOL,5V,5,20,41,62,11,17,7,3,19,10,4,17,33,48,37,27,14,4,185,11,0.82,-0.08618614761628333,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CONARIPE,COLEGIO MOUNTAIN GREEN SCHOOL,6V,4,22,54,56,10,12,2,3,18,5,10,42,46,24,26,21,9,3,181,11,0.02,-1.6989700043360187,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CORRAL,ESCUELA BASICA DE CORRAL,1M,0,11,19,38,6,10,0,0,29,0,2,7,5,2,34,34,22,8,113,17,0.1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CORRAL,ESCUELA BASICA DE CORRAL,1V,0,11,24,18,5,3,1,1,22,2,3,7,6,6,14,21,19,9,85,17,0.89,-0.05060999335508721,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CORRAL,ESCUELA BASICA DE CORRAL,2M,0,16,23,16,6,10,0,2,33,2,2,16,2,4,29,30,14,9,106,17,0.23,-0.638272163982407,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CORRAL,ESCUELA BASICA DE CORRAL,2V,0,12,18,21,7,6,2,1,40,3,2,5,7,14,26,21,24,9,107,17,0.06,-1.2218487496163564,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CORRAL,ESCUELA BASICA DE CORRAL,3M,0,17,14,36,8,6,3,2,33,5,3,12,4,12,36,34,13,5,119,17,0.02,-1.6989700043360187,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CORRAL,ESCUELA BASICA DE CORRAL,3V,4,11,27,41,4,13,2,0,28,2,5,17,27,5,26,26,18,6,130,17,0.021,-1.6777807052660807,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CORRAL,ESCUELA BASICA DE CORRAL,4M,1,14,25,37,9,8,0,0,34,0,1,6,18,7,46,26,17,7,128,17,0.27,-0.5686362358410126,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CORRAL,ESCUELA BASICA DE CORRAL,4V,2,20,49,29,7,9,6,1,27,7,3,48,11,7,39,24,12,6,150,17,0.12,-0.9208187539523752,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CORRAL,ESCUELA BASICA DE CORRAL,5M,0,18,33,28,6,5,0,1,24,1,2,12,20,18,39,20,3,2,115,17,0.92,-0.036212172654444715,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CORRAL,ESCUELA BASICA DE CORRAL,5V,0,23,33,30,6,5,3,1,31,4,1,30,6,17,42,24,9,2,132,17,0.74,-0.13076828026902382,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CORRAL,ESCUELA BASICA DE CORRAL,6M,2,14,48,33,8,16,0,1,35,1,2,24,12,65,26,16,6,6,157,17,0.22,-0.6575773191777937,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CORRAL,ESCUELA BASICA DE CORRAL,6V,3,18,45,32,8,7,0,1,32,1,4,17,27,40,28,18,8,3,146,17,0.53,-0.27572413039921095,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CORRAL,ESCUELA BASICA DE CORRAL,7M,2,19,24,31,9,11,1,2,31,3,2,19,45,28,18,11,6,2,130,17,0.49,-0.3098039199714863,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CORRAL,ESCUELA BASICA DE CORRAL,7V,1,21,30,27,8,11,2,1,24,3,4,23,9,41,22,18,7,1,125,17,0.69,-0.16115090926274472,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CORRAL,ESCUELA BASICA DE CORRAL,8M,0,23,32,37,7,11,1,1,32,2,3,17,62,24,15,14,9,0,144,17,0.95,-0.022276394711152253,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CORRAL,ESCUELA BASICA DE CORRAL,8V,1,14,49,27,9,6,1,1,16,2,5,20,27,21,21,25,5,0,124,17,0.03,-1.5228787452803376,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CORRAL,ESCUELA BASICA DE CORRAL,9V,2,27,46,28,6,5,2,1,14,3,6,23,46,13,17,15,10,1,131,17,0.004,-2.3979400086720375,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CRUCERO,ESCUELA RURAL CRUCERO,1,0,24,10,46,4,10,0,0,12,0,1,32,58,4,6,5,0,0,106,8,0.12,-0.9208187539523752,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CRUCERO,ESCUELA RURAL CRUCERO,2,3,19,16,47,6,17,0,0,26,0,5,9,13,21,36,20,26,4,134,8,0.5,-0.3010299956639812,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CRUCERO,ESCUELA RURAL CRUCERO,3,4,11,16,71,5,15,1,1,24,2,3,8,11,33,34,34,18,7,148,8,0.31,-0.5086383061657274,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CRUCERO,ESCUELA RURAL CRUCERO,4,2,14,11,69,4,12,2,2,23,4,3,14,16,26,33,26,18,3,139,8,0.58,-0.23657200643706275,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CRUCERO,ESCUELA RURAL CRUCERO,5,2,13,12,56,9,12,0,0,31,0,2,8,9,27,26,41,15,7,135,8,0.46,-0.3372421683184259,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CRUCERO,ESCUELA RURAL CRUCERO,6,1,16,12,53,10,14,2,2,23,4,3,7,12,23,28,38,14,8,133,8,0.74,-0.13076828026902382,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CRUCERO,ESCUELA RURAL CRUCERO,7,4,20,15,63,9,15,1,2,23,3,3,6,15,27,35,37,23,6,152,8,0.88,-0.05551732784983137,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CRUCERO,ESCUELA RURAL CRUCERO,8,2,18,11,53,9,19,0,3,23,3,3,8,11,23,38,29,18,8,138,8,0.75,-0.12493873660829995,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CURRINE,ESCUELA RURAL CURRINE,1,1,22,35,66,8,18,3,5,24,8,5,7,12,30,50,48,21,9,182,2,0.95,-0.022276394711152253,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,CURRINE,ESCUELA RURAL CURRINE,2,2,4,18,21,5,10,0,1,6,1,7,16,17,6,14,5,1,1,67,2,0.42,-0.37675070960209955,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FOLILCO,ESCUELA RURAL FOLILCO,1,0,10,12,42,5,12,1,0,38,1,2,5,4,1,42,25,35,6,120,4,0.02,-1.6989700043360187,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FOLILCO,ESCUELA RURAL FOLILCO,2-5,0,23,15,62,11,14,3,4,20,7,4,28,29,30,26,31,4,1,152,4,0.54,-0.26760624017703144,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FOLILCO,ESCUELA RURAL FOLILCO,3,1,18,13,34,7,10,1,1,7,2,1,11,25,20,17,13,5,0,92,4,0.14,-0.8538719643217619,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FOLILCO,ESCUELA RURAL FOLILCO,4,0,19,13,27,9,5,2,0,15,2,1,11,17,23,19,14,4,1,90,4,0.52,-0.28399665636520083,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,ESCUELA BASICA JOSE M BALMACEDA F,10V,2,17,18,69,7,13,1,4,17,5,2,19,41,42,20,15,7,2,148,34,0.42,-0.37675070960209955,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,ESCUELA BASICA JOSE M BALMACEDA F,11V,0,13,16,74,6,18,0,4,24,4,4,17,33,54,22,12,11,2,155,34,0.22,-0.6575773191777937,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,ESCUELA BASICA JOSE M BALMACEDA F,12V,0,36,18,73,6,15,1,0,15,1,5,16,36,45,32,17,11,2,164,34,0.008,-2.0969100130080562,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,ESCUELA BASICA JOSE M BALMACEDA F,13V,1,25,29,63,4,19,0,2,15,2,3,22,36,39,26,15,14,3,158,34,0.69,-0.16115090926274472,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,ESCUELA BASICA JOSE M BALMACEDA F,14V,5,18,36,77,6,26,1,2,15,3,5,27,74,33,24,17,3,3,186,34,0.08,-1.0969100130080565,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,ESCUELA BASICA JOSE M BALMACEDA F,15V,2,16,30,44,5,13,1,2,9,3,3,69,24,6,9,6,4,1,122,34,0.14,-0.8538719643217619,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,ESCUELA BASICA JOSE M BALMACEDA F,16,1,34,17,45,3,7,0,0,12,0,4,16,86,3,6,3,1,0,119,34,0.12,-0.9208187539523752,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,ESCUELA BASICA JOSE M BALMACEDA F,17,1,22,17,51,1,5,0,3,7,3,2,44,50,4,5,1,1,0,107,34,0.17,-0.769551078621726,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,ESCUELA BASICA JOSE M BALMACEDA F,1V,3,8,15,43,2,11,2,0,22,2,2,18,5,4,22,21,24,9,106,34,0.3,-0.5228787452803376,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,ESCUELA BASICA JOSE M BALMACEDA F,2V,1,18,27,56,6,12,1,2,23,3,4,20,19,11,28,34,21,9,146,34,0.71,-0.14874165128092473,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,ESCUELA BASICA JOSE M BALMACEDA F,3V,0,11,14,55,9,20,0,1,23,1,2,15,7,4,44,37,18,6,133,34,0.47,-0.3279021420642826,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,ESCUELA BASICA JOSE M BALMACEDA F,4V,3,19,25,60,5,10,2,2,13,4,3,29,9,16,35,29,14,4,139,34,0.17,-0.769551078621726,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,ESCUELA BASICA JOSE M BALMACEDA F,5V,0,5,22,75,5,17,2,1,27,3,3,14,5,50,29,26,20,6,154,34,0.09,-1.0457574905606752,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,ESCUELA BASICA JOSE M BALMACEDA F,6V,0,17,20,66,1,16,3,2,22,5,1,13,10,37,30,31,18,7,147,34,0.21,-0.6777807052660807,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,ESCUELA BASICA JOSE M BALMACEDA F,7V,3,12,21,68,5,9,0,1,28,1,3,11,20,13,34,41,19,7,147,34,0.26,-0.585026652029182,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,ESCUELA BASICA JOSE M BALMACEDA F,8V,2,18,21,50,6,16,1,3,23,4,3,10,36,12,36,25,14,4,140,34,0.45,-0.3467874862246563,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,ESCUELA BASICA JOSE M BALMACEDA F,9V,2,21,23,67,6,12,1,0,18,1,1,9,34,33,47,15,9,2,150,34,0.87,-0.060480747381381476,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,LICEO SAN CONRADO DE FUTRONO,10M,2,23,17,70,6,16,2,0,23,2,5,8,5,79,37,18,7,0,159,34,0.44,-0.3565473235138126,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,LICEO SAN CONRADO DE FUTRONO,11M,0,18,22,64,7,26,0,1,24,1,1,25,20,61,25,18,10,2,162,34,0.59,-0.22914798835785583,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,LICEO SAN CONRADO DE FUTRONO,12M,4,26,24,73,5,29,1,0,24,1,4,10,62,52,23,18,15,2,186,34,0.28,-0.5528419686577808,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,LICEO SAN CONRADO DE FUTRONO,13M,1,26,37,76,7,21,0,0,26,0,6,21,68,40,27,20,8,4,194,34,0.62,-0.20760831050174613,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,LICEO SAN CONRADO DE FUTRONO,14M,3,13,15,58,2,16,0,0,7,0,6,15,63,13,10,5,2,0,114,34,0.13,-0.8860566476931632,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,LICEO SAN CONRADO DE FUTRONO,18,0,24,22,52,3,7,0,0,5,0,2,88,11,5,4,2,1,0,113,34,0.78,-0.10790539730951958,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,LICEO SAN CONRADO DE FUTRONO,19,0,19,19,54,2,17,0,0,10,0,2,81,13,10,9,5,1,0,121,34,0.75,-0.12493873660829995,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,LICEO SAN CONRADO DE FUTRONO,1M,2,15,20,49,5,16,0,1,15,1,3,19,14,3,20,29,25,10,123,34,0.9,-0.045757490560675115,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,LICEO SAN CONRADO DE FUTRONO,20,2,15,25,43,5,13,0,0,10,0,8,63,9,8,7,12,5,1,113,34,0.64,-0.1938200260161128,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,LICEO SAN CONRADO DE FUTRONO,2M,1,8,19,39,9,6,0,1,25,1,3,18,3,3,20,34,24,3,108,34,0.02,-1.6989700043360187,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,LICEO SAN CONRADO DE FUTRONO,3M,1,12,18,52,3,15,2,1,18,3,3,16,3,4,36,35,20,5,122,34,0.97,-0.01322826573375516,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,LICEO SAN CONRADO DE FUTRONO,4M,3,16,18,48,6,18,1,1,23,2,7,15,7,3,32,47,19,4,134,34,0.64,-0.1938200260161128,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,LICEO SAN CONRADO DE FUTRONO,5M,4,13,22,68,5,15,0,1,23,1,6,15,8,8,59,31,16,7,151,34,0.73,-0.1366771398795441,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,LICEO SAN CONRADO DE FUTRONO,6M,2,16,18,59,9,21,0,2,18,2,3,22,6,7,44,40,17,6,145,34,0.62,-0.20760831050174613,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,LICEO SAN CONRADO DE FUTRONO,7M,1,21,27,64,8,14,1,0,21,1,3,16,15,17,59,29,14,4,157,34,0.78,-0.10790539730951958,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,LICEO SAN CONRADO DE FUTRONO,8M,1,9,25,67,7,20,0,1,25,1,2,10,8,48,44,32,8,3,155,34,0.79,-0.10237290870955855,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,FUTRONO,LICEO SAN CONRADO DE FUTRONO,9M,2,14,22,72,6,11,1,2,11,3,3,16,6,65,33,10,7,1,141,34,0.09,-1.0457574905606752,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,IGNAO,COMPLEJO EDUCACIONAL IGNAO,1,0,11,19,61,11,17,5,2,52,7,4,0,1,3,117,46,6,1,178,6,0.024,-1.6197887582883939,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,IGNAO,COMPLEJO EDUCACIONAL IGNAO,2,1,17,16,49,2,17,1,6,25,7,1,17,20,31,16,23,22,4,134,6,0.69,-0.16115090926274472,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,IGNAO,COMPLEJO EDUCACIONAL IGNAO,3,0,17,26,71,1,12,0,4,32,4,5,22,30,35,19,27,18,7,163,6,0.21,-0.6777807052660807,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,IGNAO,COMPLEJO EDUCACIONAL IGNAO,4,4,22,16,46,7,11,2,4,19,6,1,16,24,26,16,27,14,7,131,6,0.07,-1.154901959985743,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,IGNAO,COMPLEJO EDUCACIONAL IGNAO,5,1,17,22,59,6,11,1,2,35,3,4,20,26,31,17,29,21,6,154,6,0.94,-0.026872146400301365,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,IGNAO,COMPLEJO EDUCACIONAL IGNAO,6,3,18,10,63,4,16,3,2,30,5,0,13,18,53,13,26,21,5,149,6,0.46,-0.3372421683184259,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,ISLA DEL REY,ESCUELA RURAL CARBONEROS,1-2,4,21,39,47,15,6,0,2,34,2,2,13,23,25,43,37,19,6,168,1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,LA UNION,COLEGIO DE CULTURA Y DIFUSION ARTISTICA,15V,1,19,28,55,12,17,0,0,21,0,1,10,51,9,34,24,20,4,153,106,0.71,-0.14874165128092473,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,LA UNION,COLEGIO DE CULTURA Y DIFUSION ARTISTICA,16V,0,21,24,51,7,13,1,0,22,1,2,10,60,3,26,21,14,3,139,106,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,LA UNION,COLEGIO DE CULTURA Y DIFUSION ARTISTICA,17V,2,25,16,73,10,14,3,1,27,4,0,14,73,3,21,29,27,4,171,106,0.2,-0.6989700043360187,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,LA UNION,COLEGIO DE CULTURA Y DIFUSION ARTISTICA,18V,0,28,25,53,5,8,3,0,20,3,5,11,45,5,30,28,11,7,142,106,0.2,-0.6989700043360187,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,LA UNION,COLEGIO DE CULTURA Y DIFUSION ARTISTICA,19V,0,20,30,66,7,15,0,0,22,0,8,10,54,5,30,34,15,3,160,106,0.76,-0.11918640771920865,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,LA UNION,COLEGIO DE CULTURA Y DIFUSION ARTISTICA,20V,1,26,23,49,8,15,0,2,21,2,1,12,48,8,20,34,15,6,145,106,0.81,-0.09151498112135022,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,LA UNION,COLEGIO DE CULTURA Y DIFUSION ARTISTICA,21V,1,19,32,48,11,15,1,3,28,4,1,15,53,2,34,26,21,5,158,106,0.34,-0.46852108295774486,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,LA UNION,COLEGIO DE CULTURA Y DIFUSION ARTISTICA,22V,3,22,27,51,6,16,1,1,23,2,3,19,61,2,24,24,13,4,150,106,0.86,-0.06550154875643228,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,LA UNION,COLEGIO DE CULTURA Y DIFUSION ARTISTICA,23V,3,20,22,69,4,18,2,1,25,3,7,12,57,3,34,31,16,4,164,106,0.31,-0.5086383061657274,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,LA UNION,COLEGIO DE CULTURA Y DIFUSION ARTISTICA,24V,1,25,31,49,9,18,0,0,20,0,3,14,58,1,36,22,15,4,153,106,0.8,-0.09691001300805639,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,LA UNION,COLEGIO DE CULTURA Y DIFUSION ARTISTICA,25V,0,24,24,56,9,19,0,1,29,1,9,16,40,1,39,37,14,6,162,106,0.79,-0.10237290870955855,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,LA UNION,COLEGIO DE CULTURA Y DIFUSION ARTISTICA,50V,0,26,40,64,4,15,3,0,21,3,4,34,48,27,29,23,6,2,173,106,0.46,-0.3372421683184259,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,LA UNION,COLEGIO DE CULTURA Y DIFUSION ARTISTICA,51V,3,23,40,62,4,15,0,1,21,1,7,26,42,26,34,21,9,4,169,106,0.47,-0.3279021420642826,-1,-1,-1,-1,-1,-1,-1,-1
DE LOS RIOS,LA UNION,COLEGIO DE CULTURA Y DIFUSION ARTISTICA,52V,1,32,27,75,2,16,2,0,16,2,5,20,55,25,33,23,7,3,171,106,0.08,-1.0969100130080565,-1,-1,-1,-1,-1,-1,-1,-1
